"SC_CODE","SC_NAME","SC_GROUP","SC_TYPE","OPEN","HIGH","LOW","CLOSE","LAST","PREVCLOSE","NO_TRADES","NO_OF_SHRS","NET_TURNOV","TDCLOINDI","DATE"
500425,"AMBUJA CEME ","A ","Q",151.9,153.5,150.75,151.3,151.3,151.4,1080,68071,10344519,,"17-02-2014"
500429,"UNIPHOS ENT.","B ","Q",26.5,26.5,21.55,22.3,22.3,22.1,885,80138,1866506,,"17-02-2014"
500439,"VARD HOLDNG ","B ","Q",466,466,466,466,466,465,3,22,10252,,"17-02-2014"
500440,"HINDALCO    ","A ","Q",100.45,100.5,97.9,98.65,98.65,100,5221,529493,52375288,,"17-02-2014"
500444,"WEST COAST  ","T ","Q",49.9,51.9,49.9,50.7,50.7,51.65,68,2936,150103,,"17-02-2014"
500449,"HIND.ORG.CHM","T ","Q",8.5,9.25,8.5,9.22,9.22,8.81,122,142194,1253328,,"17-02-2014"
500456,"PAS.ACRYLON ","B ","Q",3.08,3.08,2.95,3,3,2.94,15,7334,21975,,"17-02-2014"
500458,"PHIL CORPN. ","T ","Q",2.18,2.4,2.18,2.22,2.18,2.29,3,126,275,,"17-02-2014"
500459,"PROCTER &GAM","B ","Q",3094.5,3114.95,3080,3093.95,3093.95,3127.25,102,283,874309,,"17-02-2014"
500460,"MUKAND LTD. ","B ","Q",20.65,22,20.35,21.25,21.6,20.95,301,16999,360928,,"17-02-2014"
500463,"AGCNET      ","B ","Q",58.45,58.45,45.55,46.65,47.25,51.7,347,9129,440878,,"17-02-2014"
500464,"UCAL FUEL   ","T ","Q",41.1,42.45,40.7,42.45,42.45,41.3,27,1405,58035,,"17-02-2014"
500465,"VARUN SHIP. ","B ","Q",7.3,7.36,7,7.01,7.05,7.47,248,38806,275070,,"17-02-2014"
500467,"HARR.MALAYAL","B ","Q",46.45,48.95,46.05,46.3,46.3,44.2,751,34656,1637491,,"17-02-2014"
500469,"FEDERAL BANK","A ","Q",74.1,75,73.55,74.3,74.3,74.25,930,80908,6010375,,"17-02-2014"
500470,"TATA STEEL  ","A ","Q",372,374.8,366.65,373.5,373.5,371.05,13557,595131,220982911,,"17-02-2014"
500472,"SKF INDIA   ","B ","Q",635,645,635,638.3,638.3,641.5,44,431,276347,,"17-02-2014"
500477,"ASHOK LEYL. ","A ","Q",15.75,15.85,14.9,15.3,15.3,15.6,2062,1604524,24855818,,"17-02-2014"
500480,"CUMMINS (I) ","A ","Q",439.1,439.9,431.6,434.7,434.7,438.3,416,6860,2990732,,"17-02-2014"
500483,"TATA COMM   ","A ","Q",288,289.45,277,279.95,279.95,288.8,1976,67002,18870451,,"17-02-2014"
500488,"ABBOTT (I)  ","B ","Q",1654.5,1661,1635,1643.8,1635,1636.4,91,229,377812,,"17-02-2014"
500490,"BAJ HOLD INV","A ","Q",955,967,951.65,959.8,967,953.45,339,2030,1943002,,"17-02-2014"
500493,"BHARAT FORGE","A ","Q",355.9,364,355.05,360.75,360.75,354.3,1701,49503,17848347,,"17-02-2014"
500495,"ESCORTS LTD.","B ","Q",110.5,114.8,110.15,114.2,114.2,110,5095,335371,37860479,,"17-02-2014"
500500,"HIND.MOTORS ","B ","Q",7.4,7.89,7.4,7.47,7.45,7.42,178,52655,399848,,"17-02-2014"
500510,"LARSEN & TOU","A ","Q",996.2,1004.7,989.45,998.15,998.15,993.05,5960,124875,124522511,,"17-02-2014"
500520,"MAH & MAH   ","A ","Q",902.6,936,897.85,928.15,928.15,902.6,5293,108568,99736237,,"17-02-2014"
500530,"BOSCH LTD   ","A ","Q",8989.95,9000,8910,8953.75,8910,8944.1,176,289,2591381,,"17-02-2014"
500540,"PREMIER LTD ","B ","Q",51.8,52.2,50.05,51.85,51.8,51.45,149,1704,87476,,"17-02-2014"
500547,"BHARAT PET. ","A ","Q",355.1,359.85,352,357.8,357.8,355.5,864,22488,8014974,,"17-02-2014"
500550,"SIEMENS LTD.","A ","Q",534.95,536.35,526.7,530.9,530.9,529.9,674,9636,5121270,,"17-02-2014"
500570,"TATA MOTORS ","A ","Q",390.25,395.45,384.25,386.35,386.35,388.15,13816,794424,308499199,,"17-02-2014"
500575,"VOLTAS LTD  ","B ","Q",118,122,118,121.4,121.4,118.9,3791,269803,32436978,,"17-02-2014"
500620,"GREAT EASTE ","B ","Q",286,293,286,289.5,289.5,288.1,362,6104,1761383,"XD","17-02-2014"
500630,"ESSAR SHIP. ","B ","Q",52.5,53.4,49.75,50.25,50.35,52.45,558,13669,689652,,"17-02-2014"
500645,"DEEPAK FERT.","B ","Q",112.5,112.8,110.7,111.75,111.5,110.9,307,12314,1373471,,"17-02-2014"
500650,"EXCEL INDUST","B ","Q",68,68,64,64.6,64.45,69.65,124,4991,324441,,"17-02-2014"
500655,"GARWARE POLY","B ","Q",62.1,65.85,59.6,59.75,59.75,61.75,55,878,53602,,"17-02-2014"
500660,"GLAXOSMITH  ","A ","Q",3013.4,3015.5,3007,3013.25,3015.5,3008.5,468,4924,14825956,,"17-02-2014"
500670,"GUJ.NARMADA ","B ","Q",71,71,69.8,69.95,69.9,70.45,182,5185,363906,,"17-02-2014"
500672,"NOVARTIS    ","B ","Q",399.1,400.9,397,397.4,397.4,397.6,316,2681,1068579,,"17-02-2014"
500674,"SANOFI      ","B ","Q",2670,2675,2500,2556.55,2550,2669.9,118,436,1117447,,"17-02-2014"
500676,"GLAXOSMITHKL","A ","Q",4275,4300,4195,4280.85,4280.85,4246.4,262,556,2376716,,"17-02-2014"
500680,"PFIZER LTD. ","B ","Q",1051.2,1067,1045.25,1061.65,1061.65,1055.05,281,1308,1383254,,"17-02-2014"
500690,"GUJ.ST.FERT ","B ","Q",45.9,45.95,45.05,45.15,45.15,45.95,287,16264,739279,,"17-02-2014"
500696,"HIND UNI LT ","A ","Q",560,566,559.1,560.25,560.25,560,960,22496,12644394,,"17-02-2014"
500710,"AKZOINDIA   ","B ","Q",770,774.85,758.05,759.75,759.75,766.45,207,1114,852752,,"17-02-2014"
500730,"NOCIL LTD   ","B ","Q",14.25,14.45,14.06,14.12,14.12,14.37,168,12507,177246,,"17-02-2014"
500770,"TATA CHEM.  ","A ","Q",264,272.9,264,270.7,270.7,268.1,939,25033,6754570,,"17-02-2014"
500777,"T.P.L.      ","B ","Q",7.66,9.36,7.56,9.36,9.36,7.8,363,98205,893677,,"17-02-2014"
500780,"ZUARIGLOB   ","B ","Q",69.4,69.7,65.3,66.25,66.25,68,215,7345,493688,,"17-02-2014"
500790,"NESTLE (I)  ","A ","Q",5145,5145,4940.4,5010.85,5010.85,5075.4,568,2045,10320408,,"17-02-2014"
500800,"TATAGLOBAL  ","A ","Q",141.05,141.4,137.95,139.15,139.15,140.55,2867,195688,27257526,,"17-02-2014"
500820,"ASIAN PAINTS","A ","Q",473.85,477.1,471.15,472.95,472.95,472.3,1473,38909,18403375,,"17-02-2014"
500825,"BRITANIA IND","A ","Q",922,922,893.05,899.05,899.05,902.65,1559,16107,14587468,,"17-02-2014"
500830,"COLGATE PALM","A ","Q",1322.2,1326,1303,1321.15,1321.15,1322.2,706,6265,8275864,,"17-02-2014"
500840,"EIH LTD.    ","B ","Q",57.7,59.1,56.55,57.6,57.5,58.8,175,6721,385897,,"17-02-2014"
500850,"INDIAN HOTEL","A ","Q",60.05,61.2,60.05,60.35,60.35,60.85,564,28055,1697559,,"17-02-2014"
500870,"CASTROL     ","A ","Q",297.4,300,295.5,297.2,297.2,295.1,897,21007,6239494,,"17-02-2014"
500875,"ITC LTD.    ","A ","Q",322,322,317.8,319.95,319.95,319.8,3694,175862,56271936,,"17-02-2014"
500877,"APOLLO TYRES","A ","Q",117.5,119,117,118.5,118.5,117.4,2807,302498,35792567,,"17-02-2014"
500878,"CEAT LIMITED","B ","Q",290,297,281.1,290.45,290.45,292.6,2545,61453,17800986,,"17-02-2014"
500890,"MODI RUBBER ","T ","Q",17.2,19,17.2,18.5,19,18.1,51,3092,56809,,"17-02-2014"
500940,"FINOLEX IND.","B ","Q",175.25,186,172,184.8,184.8,174.4,7525,149223,27156187,,"17-02-2014"
500945,"VALUE IND L ","B ","Q",7.2,7.59,7,7.3,7.3,7.16,52,3211,23131,,"17-02-2014"
501061,"ST.BANK BIKA","B ","Q",290,292,290,291.95,291.95,289.2,100,2425,707073,,"17-02-2014"
501150,"CENTRUM CAP ","B ","Q",14.15,14.75,14.15,14.75,14.75,14.75,4,289,4092,,"17-02-2014"
501179,"OSCAR INV.  ","B ","Q",189.9,189.9,175.1,188.9,188.9,181,50,54225,9573078,,"17-02-2014"
501242,"TCI FINANCE ","T ","Q",23.95,24.35,23.95,24.15,24.35,23.2,2,10,241,,"17-02-2014"
501295,"INDUS.INV.TR","B ","Q",64.85,64.85,64.85,64.85,64.85,61.8,2,300,19455,,"17-02-2014"
501301,"TATA INVEST.","B ","Q",388.7,434.4,388.7,411.05,411.05,390.15,5469,86083,36247892,,"17-02-2014"
501311,"JAYBH.CREDIT","B ","Q",6.25,6.8,6.25,6.8,6.8,6.48,7,2254,14101,,"17-02-2014"
501314,"KAMALAKSHI  ","T ","Q",14.18,14.18,14.18,14.18,14.18,13.91,1,3,42,,"17-02-2014"
501343,"MOTOR&GEN.FI","T ","Q",40.5,41.4,40,40.8,40.5,40.45,163,11282,456168,,"17-02-2014"
501425,"BOM.BURMAH  ","B ","Q",97.95,99.7,96.95,97.2,97.2,97.9,522,18569,1816973,,"17-02-2014"
501455,"GREAVES COTT","B ","Q",57,58,56.55,57.45,57.45,57.45,195,11139,638171,"XD","17-02-2014"
501700,"INDIA NIVEH ","B ","Q",42.25,42.25,42.2,42.25,42.25,42.2,187,7020,296309,,"17-02-2014"
501827,"CENTRAL RLY ","T ","Q",61.2,61.2,61.2,61.2,61.2,61.2,1,50,3060,,"17-02-2014"
501833,"CHOWGULE ST ","T ","Q",10.35,11.28,10.22,11.27,11.27,10.75,33,3493,37796,,"17-02-2014"
501848,"GLOBAL OFFS ","B ","Q",182.3,182.3,182.3,182.3,182.3,173.65,119,15690,2860287,,"17-02-2014"
501945,"DHENUBUILD  ","T ","Q",3.29,3.29,3.29,3.29,3.29,3.35,2,160,526,,"17-02-2014"
502015,"ASSOC.STONE ","B ","Q",19.2,21.05,19.2,20.5,21.05,20.1,42,2320,45961,,"17-02-2014"
502090,"SAGAR CEM.  ","B ","Q",148,148,131.25,134.7,135.9,140,195,1086,148040,,"17-02-2014"
502157,"MANGALAM CEM","B ","Q",96.25,98,95.5,97.55,97.5,96.2,98,881,85688,,"17-02-2014"
502165,"OCL INDIA L ","B ","Q",159.45,159.45,152.5,152.5,152.5,153,6,6,933,,"17-02-2014"
502168,"N C L IND.  ","B ","Q",17.35,17.9,17.25,17.45,17.45,18.35,39,1083,18870,,"17-02-2014"
502180,"SRI DIGV CEM","T ","Q",9.01,9.01,8.75,8.8,8.8,9.01,16,4330,38941,,"17-02-2014"
502219,"BOROSIL GLAS","B ","Q",794,794,784,784,784,756.25,7,20,15779,,"17-02-2014"
502281,"TRIVENI GLAS","B ","Q",3.71,3.71,3.71,3.71,3.71,3.9,4,11000,40810,,"17-02-2014"
502330,"IPAPPM      ","B ","Q",240.05,244.05,240,240.4,240.5,239.35,97,437,105689,,"17-02-2014"
502355,"BALKRISH IND","B ","Q",395.1,401,380,392.9,392,393.2,2082,29981,11783504,,"17-02-2014"
502405,"MYSORE PAPER","T ","Q",4.1,4.1,4.09,4.09,4.09,4.3,8,1500,6139,,"17-02-2014"
502407,"NATH PULP   ","T ","Q",2.31,2.31,2.11,2.11,2.11,2.2,2,50,110,,"17-02-2014"
502420,"ORIENT PAPER","B ","Q",14.3,14.39,13.75,13.8,13.8,14.08,152,22539,313604,,"17-02-2014"
502448,"ROLLATAINER ","B ","Q",164.9,165,154,162,162,162,17,112,17433,,"17-02-2014"
502450,"SESHA.PAPER ","T ","Q",179.95,179.95,177,177,177,172,2,2,356,,"17-02-2014"
502455,"SIRPUR PAPER","T ","Q",14.5,14.5,13.74,13.93,13.75,14.3,11,1490,20748,,"17-02-2014"
502587,"RAMA PULP   ","T ","Q",6,6.3,6,6.29,6.29,6,3,104,625,,"17-02-2014"
502742,"SINTEX IND. ","B ","Q",32.85,32.85,32.25,32.6,32.6,32.65,2613,920182,29840948,,"17-02-2014"
502820,"DCM LTD.    ","B ","Q",74,74.7,71.5,71.8,71.8,72.85,251,7738,566840,,"17-02-2014"
502865,"FORBES & CO ","B ","Q",516,516,493.05,495.8,495.1,495.7,9,230,114717,,"17-02-2014"
502873,"H.P.COTTON  ","B ","Q",18.52,18.52,18.52,18.52,18.52,17.64,9,2500,46300,,"17-02-2014"
502893,"UNITEDINT   ","B ","Q",53,53,53,53,53,55.75,1,5,265,,"17-02-2014"
502901,"JAMSHRI RANJ","T ","Q",17.25,17.25,17.25,17.25,17.25,18.1,1,12,207,,"17-02-2014"
502937,"KESORAM IND ","B ","Q",60.3,61.8,59.4,60.35,60.35,59.8,257,14862,898120,,"17-02-2014"
502958,"LAKSHMI MILL","B ","Q",1585,1585,1580,1581.65,1580,1640,6,6,9490,,"17-02-2014"
502986,"VARDH TEXT  ","B ","Q",351,355,345,348.45,348.45,350.8,214,1891,661822,,"17-02-2014"
503031,"PENLAND LTD ","B ","Q",30.9,30.95,28.35,28.55,28.55,30.55,812,113457,3297014,,"17-02-2014"
503100,"PHOENIX MILL","B ","Q",212.85,212.85,210,211.2,211.2,212.05,62,400,84121,,"17-02-2014"
503101,"MARATHON NEX","B ","Q",116.55,116.55,116.35,116.35,116.35,111,17,201,23401,,"17-02-2014"
503162,"REL.CHEMOTX ","T ","Q",33,33.65,31.55,33.65,33.65,33.1,8,250,8242,,"17-02-2014"
503169,"RUBY MILLS  ","B ","Q",158.5,159.5,155.25,158.8,158.8,155.15,54,637,100567,,"17-02-2014"
503229,"SIMPLEX REAL","B ","Q",81.35,81.5,80.65,80.65,80.65,84.85,20,715,57953,,"17-02-2014"
503310,"SWAN ENG    ","B ","Q",64.3,64.3,62.65,62.85,63.9,63.15,1543,358723,22709953,,"17-02-2014"
503349,"VICTORIA MIL","T ","Q",1634.4,1650.5,1634.4,1650.25,1650.05,1720,6,7,11535,,"17-02-2014"
503624,"SVARAJ TRAD ","T ","Q",15.76,15.76,15.76,15.76,15.76,15.46,1,1,15,,"17-02-2014"
503637,"DHANLEELA   ","T ","Q",206.25,206.4,206.25,206.4,206.4,206.25,709,220025,45398293,,"17-02-2014"
503641,"ZODIAC VEN  ","T ","Q",182.45,182.45,182.45,182.45,182.45,178.9,2,3000,547350,,"17-02-2014"
503657,"VEER ENERGY ","B ","Q",4.06,4.5,4.06,4.16,4.1,4.41,292,56154,240543,,"17-02-2014"
503663,"OUTCTYTRVL  ","T ","Q",285.95,287.2,285.95,287.1,287.2,285.25,118,73850,21179585,,"17-02-2014"
503675,"WAGEND      ","T ","Q",17.09,17.09,17.09,17.09,17.09,17.43,1,10,170,,"17-02-2014"
503685,"MEDIA ONE   ","T ","Q",42,43.9,41.1,43.05,43,42.8,117,11090,476757,,"17-02-2014"
503691,"SAHARA ONE  ","T ","Q",60.85,60.85,60.85,60.85,60.85,58,1,1,60,,"17-02-2014"
503699,"GEOD LTD    ","B ","Q",3.61,3.61,3.47,3.47,3.47,3.65,232,200177,698527,,"17-02-2014"
503722,"BANSW.SYNTEX","B ","Q",49.5,50.5,49.25,49.25,49.25,49.4,19,706,35101,,"17-02-2014"
503780,"NRC LTD.    ","T ","Q",3.1,3.21,3.1,3.21,3.21,3.06,15,8298,26625,,"17-02-2014"
503796,"DIGJAM LTD  ","B ","Q",5,5,4.77,4.79,4.77,4.99,20,5598,27145,,"17-02-2014"
503804,"SHRI DINESH ","B ","Q",91,91,90.75,91,91,91,27,2080,189217,,"17-02-2014"
503806,"SRF LIMITED ","B ","Q",217.8,217.8,212.5,215.45,215.45,218.15,473,10447,2249803,,"17-02-2014"
503811,"SIYARAM SILK","B ","Q",267,269,267,268.55,268.55,267.5,19,187,50129,,"17-02-2014"
503831,"FOMENTO HOTE","B ","Q",47.15,52,47.15,47.85,47.85,49.55,4,65,3314,,"17-02-2014"
503837,"SHREE RAJSYN","B ","Q",7.01,7.01,7,7,7,7.35,12,17724,124068,,"17-02-2014"
503873,"PRI.SPINNING","T ","Q",9.09,9.09,9.09,9.09,9.09,8.66,1,5,45,,"17-02-2014"
503881,"HIND.SYNTEX ","B ","Q",9.1,9.48,9.1,9.11,9.11,9.5,25,1800,16756,,"17-02-2014"
503940,"ASIAN ELECTR","T ","Q",2.3,2.51,2.3,2.35,2.35,2.42,45,15432,36694,,"17-02-2014"
503960,"BHARAT BIJLE","B ","Q",329,333,324.4,325.8,325.8,331.2,198,1278,419389,,"17-02-2014"
504000,"ELPRO INTER ","B ","Q",285,285,284.55,284.55,284.55,299.5,16,468,133170,,"17-02-2014"
504008,"EMCO LTD.   ","B ","Q",23.65,24,23.1,23.4,23.4,23.75,203,9684,227424,,"17-02-2014"
504028,"GEE LTD     ","B ","Q",23.1,23.1,23.1,23.1,23.1,22,1,5,115,,"17-02-2014"
504036,"HIND.RECT   ","B ","Q",30.05,32.75,30.05,32.55,32.65,31.45,301,20248,638830,,"17-02-2014"
504058,"NIPPOBATRY  ","B ","Q",295,305,292,295,295,290.75,20,119,35284,,"17-02-2014"
504067,"ZENSAR TECH.","B ","Q",380.55,396.6,380.55,384.75,385,386.1,1136,17882,6957646,,"17-02-2014"
504076,"JYOTI LTD.  ","B ","Q",43.6,49.4,43.4,45.3,45.3,46.25,203,7505,344277,,"17-02-2014"
504092,"INDOKEM LTD.","T ","Q",1.43,1.43,1.43,1.43,1.43,1.37,6,2350,3360,,"17-02-2014"
504093,"PANA ENERG  ","B ","Q",48.95,52.5,48.9,52.5,52.5,51.45,28,1225,62607,,"17-02-2014"
504112,"NELCO LTD.  ","B ","Q",35.8,38.05,35.3,37.9,37.9,35.4,436,31817,1186969,,"17-02-2014"
504180,"STD.BATTERY ","B ","Q",12,12,12,12,12,12,1,1,12,,"17-02-2014"
504212,"UNIV.CABLE  ","T ","Q",25,25,25,25,25,26,1,100,2500,,"17-02-2014"
504220,"W.S.INDUSTR.","T ","Q",8.9,9.6,8.9,9.6,9.6,9.26,2,125,1130,,"17-02-2014"
504240,"DELTON CABLE","T ","Q",39.85,39.85,39.85,39.85,39.85,39.9,1,1,39,,"17-02-2014"
504258,"LAKSHMI ELEC","B ","Q",164,171,164,169.85,170.5,163.95,54,2737,459017,,"17-02-2014"
504269,"KHAITAN ELEC","T ","Q",44,44,44,44,44,46,5,201,8844,,"17-02-2014"
504335,"RUTRON INT. ","T ","Q",12.5,12.55,12,12,12,12.5,34,171050,2134127,,"17-02-2014"
504340,"CONFIDENCE  ","T ","Q",10.5,10.5,10.25,10.25,10.25,10.75,35,105350,1104587,,"17-02-2014"
504345,"SAM LEAS PU ","T ","Q",44,44,44,44,44,44,12,2203,96932,,"17-02-2014"
504351,"EMPOWER     ","T ","Q",0.19,0.19,0.19,0.19,0.19,0.18,157,3775606,717365,,"17-02-2014"
504358,"TURBO TECH  ","B ","Q",34.25,34.25,34.25,34.25,34.25,34.9,39,100751,3450721,,"17-02-2014"
504369,"GRANDMA TRAD","T ","Q",275.8,276.3,275.8,276.2,276.2,277.05,64,25700,7093110,,"17-02-2014"
504378,"RAVINAY TRAD","B ","Q",95.3,95.3,86.3,86.3,86.3,90.8,119,66913,5837996,,"17-02-2014"
504605,"UNI ABEX    ","B ","Q",191.8,191.8,191,191.8,191.8,182.7,52,2049,392784,,"17-02-2014"
504614,"SARDA ENMIN ","B ","Q",96,96,95,95.1,95,96.35,76,10502,1006921,,"17-02-2014"
504629,"ANIL SP STEL","T ","Q",5.95,5.95,5.79,5.83,5.95,5.7,11,3100,18143,,"17-02-2014"
504646,"BHAGWATI AUT","B ","Q",33,34.95,33,33.3,34.95,35.65,52,2261,75733,,"17-02-2014"
504673,"UNIV.PRIME  ","T ","Q",1.85,1.85,1.85,1.85,1.85,1.77,3,891,1648,,"17-02-2014"
504697,"GALADA TELE.","T ","Q",3.82,3.82,3.82,3.82,3.82,3.75,10,895,3418,,"17-02-2014"
504701,"GONTER PEIP ","B ","Q",5.3,5.3,5.3,5.3,5.3,5.36,2,431,2284,,"17-02-2014"
504741,"IND.HUME PIP","B ","Q",124.95,124.95,117.4,119.65,118.15,120.95,75,269,32042,,"17-02-2014"
504786,"INVEST &PREC","T ","Q",40.05,41.75,40.05,41.7,41.75,40.05,18,216,8792,,"17-02-2014"
504823,"MAHIND.UGINE","B ","Q",132.5,134.75,131,132.65,132.6,133.6,288,4393,582832,,"17-02-2014"
504840,"KAIRA CAN CO","T ","Q",400,402,400,402,402,400,7,286,114462,,"17-02-2014"
504879,"ORIENT ABRAS","B ","Q",17.35,17.6,17.25,17.45,17.45,16.8,124,17982,312373,,"17-02-2014"
504903,"RATHI ST    ","T ","Q",3.99,3.99,3.71,3.99,3.99,3.9,20,4139,16461,,"17-02-2014"
504908,"S.S.DUNCAN  ","B ","Q",47.75,47.75,47.7,47.7,47.7,50.2,15,44,2100,,"17-02-2014"
504918,"SANDUR MANG.","B ","Q",523,527,515,524.45,524,520.4,191,3993,2081295,,"17-02-2014"
504959,"STOVAC IND. ","B ","Q",405,416,405,416,416,408.95,30,224,92193,,"17-02-2014"
504960,"STEWARTS    ","B ","Q",20,20,20,20,20,20.95,1,103,2060,,"17-02-2014"
504961,"TATA YODOGAW","T ","Q",40,41,40,40.4,41,40,3,301,12062,,"17-02-2014"
504966,"TINPLATE    ","T ","Q",43.5,44.5,43.1,43.95,44.5,44.15,40,4085,178783,,"17-02-2014"
504973,"TUBE INV.   ","B ","Q",176.4,181.8,170.2,180.85,180.85,177.65,1555,23278,4108186,,"17-02-2014"
505010,"AUTO AXLES  ","B ","Q",289.95,289.95,280.05,280.05,280.05,285.75,2,2,570,,"17-02-2014"
505029,"ATLAS CYCLES","B ","Q",224,230.2,222,223.9,223.9,220.5,1468,27151,6143942,,"17-02-2014"
505036,"AUTO COR.GOA","B ","Q",220,220,210.2,212.5,210.2,214.3,126,1290,278212,,"17-02-2014"
505052,"CLUTCH.AUTO ","B ","Q",13.85,13.89,12.5,13.36,13.48,13.29,91,3174,41277,,"17-02-2014"
505075,"SETCO AUTO  ","B ","Q",70.75,72.4,70.75,71.8,71.9,70.5,39,5783,417221,,"17-02-2014"
505141,"SCOOTERS IND","T ","Q",14.2,15.15,14.2,15.1,15.15,14.45,34,1390,20273,,"17-02-2014"
505160,"TALBROS AUTO","B ","Q",38,39,38,38,38,37.45,36,1101,41890,,"17-02-2014"
505163,"ZF STEERING ","B ","Q",227,228,225,225.35,225.3,228.2,54,491,110896,,"17-02-2014"
505192,"SMLISUZU    ","B ","Q",249.1,251.9,247.85,250.4,251.65,248,56,594,147984,,"17-02-2014"
505196,"TIL LTD.    ","B ","Q",129,132,129,130.5,130.3,129,39,107,13931,,"17-02-2014"
505200,"EICHER MOTOR","A ","Q",4939.95,4939.95,4866,4901.3,4901.3,4847.6,891,2576,12632503,,"17-02-2014"
505216,"ALFRED HERB ","T ","Q",228.5,240.25,228.25,230.7,228.3,240.25,5,65,14874,,"17-02-2014"
505232,"VELJAN      ","T ","Q",211,211,205,205,205,203.4,4,13,2737,,"17-02-2014"
505242,"DYNAMAT.TECH","B ","Q",544,550,544,546.5,550,535.05,46,1561,853042,,"17-02-2014"
505250,"G.G.DANDEKAR","B ","Q",46,46,46,46,46,44,1,47,2162,,"17-02-2014"
505255,"GMM PFAUDLER","B ","Q",90.1,91,88.35,88.55,88.35,90.35,117,2968,268104,,"17-02-2014"
505283,"KIRLOSAR PN ","B ","Q",369,369,356,356.85,356,369,43,228,81852,,"17-02-2014"
505299,"KULK-POWER  ","T ","Q",24.75,24.75,24.55,24.55,24.55,25.8,17,2201,54109,,"17-02-2014"
505324,"MANUGRAPH IN","B ","Q",25.4,25.4,23.5,24.15,24.15,25.75,40,3215,80296,,"17-02-2014"
505343,"MONOTYPE IND","T ","Q",150,150,150,150,150,150,2,99,14850,,"17-02-2014"
505355,"NESCO LTD   ","B ","Q",794.95,794.95,785.05,790,790,790,20,329,259804,,"17-02-2014"
505358,"INTEGRA ENG ","B ","Q",8.22,8.22,7.9,8.22,8.22,7.83,39,27926,229231,,"17-02-2014"
505368,"REVATHI EQU.","B ","Q",170,170,169,170,170,168.55,4,121,20560,,"17-02-2014"
505400,"TEXINFRA    ","B ","Q",22,22.4,21.7,21.85,22.05,22,144,12671,278859,,"17-02-2014"
505502,"PARAG SHILPA","T ","Q",484.2,502.25,484.2,502.1,502,494.05,478,96366,48361296,,"17-02-2014"
505506,"AXON INFOTEC","B ","Q",7.35,7.35,6.67,6.67,6.67,7,4,1680,12008,,"17-02-2014"
505509,"RESPON IND  ","B ","Q",93.8,94.25,93.8,94.2,94.15,93.95,243,20391,1915175,,"17-02-2014"
505513,"SHRSHA TEX  ","T ","Q",32,34.3,31.8,31.85,31.8,33.15,64,722700,24530697,,"17-02-2014"
505525,"PARICHAY INV","B ","Q",14,15.24,14,14.99,14.99,13,13,790,11712,,"17-02-2014"
505526,"DOLAT INV.  ","T ","Q",1.65,1.65,1.56,1.56,1.56,1.63,12,6467,10448,,"17-02-2014"
505530,"PRISM INFO  ","T ","Q",14.75,14.75,14.75,14.75,14.75,14.75,1,200,2950,,"17-02-2014"
505533,"WESTLIFE DEV","T ","Q",368,368,351.1,365,365,351.1,17,166,59163,,"17-02-2014"
505537,"ZEE ENTER   ","A ","Q",261,264.3,258.95,262.55,262.55,261.15,1127,49536,12967147,,"17-02-2014"
505650,"SKYL MILLAR ","B ","Q",3.66,3.67,3.66,3.66,3.66,3.85,3,66,241,,"17-02-2014"
505665,"ANTIF BEARNG","B ","Q",51,58.85,51,52,52,51.15,94,5474,288071,,"17-02-2014"
505681,"BIMETAL BEAR","B ","Q",208,208,200,200.45,200.45,208,37,1149,231259,,"17-02-2014"
505688,"BHARAT GEARS","B ","Q",39.4,39.4,38.75,39.4,39.4,37.55,104,7485,294726,,"17-02-2014"
505700,"ELECON ENG  ","B ","Q",26.95,26.95,25.75,26,25.9,26.6,361,25157,657180,,"17-02-2014"
505710,"GRAUER& WEIL","B ","Q",6.25,7.28,6.15,6.21,6.15,6.07,196,46095,306269,,"17-02-2014"
505711,"GAJRA BEVEL ","T ","Q",1.3,1.3,1.3,1.3,1.3,1.25,1,100,130,,"17-02-2014"
505712,"GUJ.AUTO GE ","B ","Q",1062,1074.4,1051.2,1059.4,1056.25,1070,550,10462,11113416,,"17-02-2014"
505714,"GABRIEL(I)  ","B ","Q",22.2,23.25,22.2,22.95,22.95,22.1,578,67901,1544415,,"17-02-2014"
505720,"HERC.HOISTS ","B ","Q",107,109,105.2,105.7,105.7,105.55,702,15244,1638616,,"17-02-2014"
505726,"IFB IND.LTD.","B ","Q",77.8,77.8,74.1,74.75,74.75,74.8,694,23642,1774828,,"17-02-2014"
505729,"SINGER INDIA","B ","Q",76,78.15,75.3,77.2,77,77.4,105,2989,230359,,"17-02-2014"
505737,"INTER.COMBUS","B ","Q",115.6,120.7,115.6,120.6,120.7,115.6,19,236,27986,,"17-02-2014"
505744,"FED MOG GOE ","B ","Q",185.05,187.95,181,185,185,194,53,114,20792,,"17-02-2014"
505750,"JOSTS ENG.  ","T ","Q",285.1,285.1,285.1,285.1,285.1,300.05,1,1,285,,"17-02-2014"
505790,"FAG BEARINGS","B ","Q",1595,1600,1555,1560,1560,1600,350,885,1384255,,"17-02-2014"
505800,"RANE HOLDIN ","B ","Q",149.8,152.85,149.8,150,150,148,43,261,39181,,"17-02-2014"
505840,"JAIPAN INDUS","B ","Q",9.64,9.64,9.64,9.64,9.64,9.2,1,1,9,,"17-02-2014"
