SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
512257,SVARTCORP   ,T ,Q,3.55,3.55,3.35,3.35,3.35,3.52,4,350,1192.00,
512267,MEDIA MATRIX,T ,Q,4.28,4.72,4.28,4.38,4.31,4.50,72,14654,66141.00,
512279,NNTL        ,T ,Q,52.00,53.60,52.00,53.60,53.60,53.65,14,3000,157700.00,
512289,SHIRPUR GOLD,B ,Q,72.50,81.00,72.50,76.70,77.40,79.85,79,2937,224542.00,
512296,BHAGYA INL  ,B ,Q,18.50,18.50,17.25,17.40,17.25,17.95,55,8061,141290.00,
512299,STERL.BIOTEC,B ,Q,13.20,13.55,12.80,12.85,12.80,13.45,350,114638,1476270.00,
512311,SURABHI CHEM,B ,Q,91.30,91.75,91.30,91.50,91.75,91.75,437,264410,24188902.00,
512319,RAJLAXMI IND,T ,Q,250.00,250.00,242.30,249.60,249.60,247.20,235,147792,36773764.00,
512332,BIRLA CAP   ,T ,Q,1.22,1.34,1.22,1.22,1.22,1.28,24,3670,4543.00,
512344,ARAVALI SEC.,B ,Q,7.89,7.89,6.73,7.38,7.38,7.19,39,4536,33041.00,
512355,ANUKARAN COM,B ,Q,1.49,1.49,1.49,1.49,1.49,1.52,36,24934,37151.00,
512361,CUPID TRADE ,B ,Q,46.00,46.00,46.00,46.00,46.00,46.90,26,324,14904.00,
512369,ENNORE COKE ,T ,Q,29.45,29.45,28.35,29.10,29.20,28.90,32,1730,50375.00,
512375,INNOVENT    ,T ,Q,27.05,27.05,27.05,27.05,27.05,26.55,8,400,10820.00,
512379,CRESSANDA SO,B ,Q,54.00,55.30,54.00,54.95,54.95,55.35,107,238092,13130502.00,
512393,SHARDUL SECU,B ,Q,43.70,43.70,40.10,42.60,40.10,40.60,6,150,6387.00,
512405,I-POWER SOLS,B ,Q,4.30,4.30,4.30,4.30,4.30,4.12,2,1,4.00,
512413,SPECTACLE   ,T ,Q,2.18,2.18,2.18,2.18,2.18,2.29,2,8800,19184.00,
512417,TRITRADE    ,B ,Q,103.00,109.80,92.00,93.80,92.00,101.50,654,331956,33543724.00,
512437,APOLLO FIN I,B ,Q,10.23,10.23,10.23,10.23,10.23,9.75,8,550,5626.00,
512449,SVC RES     ,T ,Q,2.86,2.86,2.83,2.85,2.85,2.73,15,24000,68203.00,
512455,LLOYDS MET E,T ,Q,12.00,12.60,12.00,12.00,12.00,12.00,12,1645,19993.00,
512463,SHREE GLOBAL,B ,Q,24.20,25.85,24.20,24.85,24.60,25.45,70,5012,125131.00,
512465,SANTOWIN    ,B ,Q,0.99,0.99,0.83,0.83,0.83,0.92,15,53910,44760.00,
512489,OASIS SECUR.,T ,Q,69.00,69.00,69.00,69.00,69.00,67.10,2,1,69.00,
512493,GARNET INTL ,T ,Q,132.90,139.00,132.90,139.00,139.00,139.85,8,801,111326.00,
512499,SHALIMAR PRO,T ,Q,7.37,8.04,7.36,7.43,7.36,7.70,608,1429450,10796341.00,
512519,DONEAR IND. ,T ,Q,16.50,16.60,16.20,16.20,16.20,16.45,16,836,13667.00,
512527,SUPER SAL IN,B ,Q,442.55,448.00,442.55,448.00,448.00,446.00,23,613,272757.00,
512529,SEQUENT     ,T ,Q,376.10,390.00,372.00,373.30,373.30,380.70,93,4549,1726105.00,
512531,STC INDIA   ,B ,Q,208.75,212.85,208.00,210.40,210.40,208.60,5591,131208,27682382.00,
512535,ASAHI INFRA.,T ,Q,1.90,1.90,1.72,1.72,1.72,1.81,31,9675,17079.00,
512553,ZENITH EXP. ,B ,Q,60.00,60.00,60.00,60.00,60.00,57.45,2,1,60.00,
512559,KOHINORFOODS,B ,Q,51.80,51.80,49.00,49.30,49.30,49.20,1305,107393,5380723.00,
512565,R.T.EXPORTS ,T ,Q,11.10,11.10,11.10,11.10,11.10,11.65,4,35,388.00,
512573,AVANTI FEEDS,B ,Q,811.10,840.00,809.00,836.65,835.10,808.95,463,2780,2305646.00,
512579,GUJ.NRE COKE,B ,Q,11.90,11.90,11.16,11.30,11.30,11.71,1755,443946,5040854.00,
512585,KARMA ISP   ,B ,Q,1.25,1.25,1.25,1.25,1.25,1.31,15,13669,17086.00,
512587,ZODIAC JRD  ,T ,Q,36.85,36.90,34.05,35.95,35.95,35.15,35,2365,85486.00,
512597,KEYNOTE CORP,B ,Q,41.00,41.00,41.00,41.00,41.00,42.60,2,5,205.00,
512599,ADANI ENTER ,A ,Q,428.80,438.85,428.50,432.55,432.55,425.20,13127,319018,138221580.00,
512604,HARIA EXPORT,T ,Q,2.34,2.34,2.34,2.34,2.34,2.46,2,50,117.00,
512608,BHANDARI HOS,B ,Q,49.90,52.00,47.50,51.60,52.00,49.45,390,58909,2966109.00,
512624,CHANDRIKA TR,T ,Q,3.05,3.05,3.05,3.05,3.05,3.03,2,1,3.00,
512626,ORBIT EXPORT,B ,Q,190.00,194.50,175.50,179.55,175.60,179.00,305,8284,1527117.00,
512634,SAVERA IND  ,B ,Q,41.00,41.00,40.00,40.05,40.00,40.10,15,1004,40238.00,
513005,VBC FERRO   ,T ,Q,98.00,98.25,92.00,93.00,93.00,93.95,32,879,83621.00,
513010,TATA SPONGE ,B ,Q,1085.00,1112.00,1040.20,1058.85,1058.85,1100.05,37790,390769,421621231.00,
513023,NAV BHAR VEN,B ,Q,243.00,243.00,236.00,237.85,237.00,239.55,244,1619,385203.00,
513043,REMI EDEL   ,T ,Q,29.00,29.15,29.00,29.15,29.15,27.80,8,900,26216.00,
513059,G.S.AUTO INT,T ,Q,11.70,12.55,11.63,11.99,11.99,12.24,20,1370,16064.00,
513063,TRANSFREIGHT,T ,Q,9.90,10.92,9.90,10.92,10.92,10.40,6,31,307.00,
513097,SHIV.BIMETAL,B ,Q,12.21,12.75,12.21,12.69,12.75,12.23,10,900,11227.00,
513108,GANDHI SP.TU,B ,Q,174.95,179.65,174.95,179.65,179.65,175.10,11,393,69661.00,
513117,AMFORGE IND.,T ,Q,3.15,3.15,3.15,3.15,3.15,3.00,6,260,819.00,
513121,ORICON ENT  ,T ,Q,36.10,36.90,36.00,36.50,36.50,36.05,44,13652,492172.00,
513142,BALASORE    ,B ,Q,21.25,21.90,20.90,21.10,21.25,21.45,164,38192,814866.00,
513149,ACROW INDIA ,T ,Q,66.55,66.55,66.55,66.55,66.55,70.05,2,1,66.00,
513151,STI INDIA LT,T ,Q,6.35,6.35,6.35,6.35,6.35,6.56,4,676,4292.00,
513153,TECHTREK    ,T ,Q,12.40,12.40,12.40,12.40,12.40,12.65,5,110,1364.00,
513179,NAT STL AGRO,T ,Q,20.65,22.15,20.65,21.75,21.90,21.70,30,3051,65260.00,
513216,UTTAM GALVA ,B ,Q,79.25,79.60,76.00,76.75,76.75,79.05,677,41298,3203119.00,
513228,PENNAR STEEL,B ,Q,38.50,38.50,38.00,38.00,38.20,38.50,104,21197,805796.00,
513250,JYOTI STRUCT,B ,Q,54.75,54.90,52.05,52.55,52.50,54.60,2626,171577,9141739.00,
513252,JAY USHIN   ,T ,Q,125.05,134.00,125.05,134.00,134.00,131.00,8,225,28683.00,
513262,ST.STR.WHEEL,B ,Q,285.60,304.40,276.60,294.80,294.80,285.20,772,12875,3714443.00,
513269,MAN IND.(I) ,B ,Q,72.35,72.50,69.60,70.15,69.70,72.00,324,5057,356262.00,
513295,RUCHI STR AL,T ,Q,5.46,6.02,5.46,6.01,6.02,5.74,21,4097,23421.00,
513303,MODERN STEEL,B ,Q,10.51,11.30,10.50,10.89,10.89,10.80,8,610,6494.00,
513305,MORYO IND   ,T ,Q,228.00,230.10,228.00,230.00,230.00,228.00,186,213366,49076266.00,
513307,SYNTHIKO FOI,T ,Q,20.40,20.40,20.40,20.40,20.40,20.80,2,100,2040.00,
513335,AHMED.FORG  ,B ,Q,275.00,288.30,274.90,281.45,281.45,273.10,5506,177687,50067044.00,
513349,AJMERA      ,B ,Q,68.00,72.00,68.00,69.25,69.25,69.85,88,7228,502449.00,
513353,COCHIN MIN. ,B ,Q,110.10,113.45,108.95,111.15,111.15,114.70,104,2944,328521.00,
513359,PARINFRA    ,B ,Q,245.00,248.45,240.00,245.65,245.05,244.60,176,43372,10624812.00,
513361,ISW LTD     ,B ,Q,3.51,3.51,3.51,3.51,3.51,3.69,7,1900,6669.00,
513369,RAJKUMAR FRG,T ,Q,16.00,16.80,15.35,16.00,16.00,16.00,11,255,4021.00,
513375,CARBORUNDUM ,B ,Q,174.15,175.10,166.90,170.80,172.65,173.80,368,5240,889921.00,
513377,MINERAL&METL,A ,Q,79.95,80.40,78.00,78.20,78.20,79.60,3983,251353,19881301.00,
513397,VALLABH STEL,B ,Q,18.65,18.65,18.65,18.65,18.65,19.55,2,100,1865.00,
513401,ASHIANA ISP.,T ,Q,15.25,15.60,14.90,15.38,15.35,15.55,36,1456,22080.00,
513405,PENNAR ALUM.,T ,Q,0.49,0.49,0.49,0.49,0.49,0.51,11,3165,1550.00,
513414,SUJANA METAL,T ,Q,3.90,3.99,3.84,3.84,3.84,4.04,219,96431,373103.00,
513430,PARTH ALUM. ,T ,Q,5.55,5.55,5.55,5.55,5.55,5.60,2,400,2220.00,
513434,TATA METALIK,B ,Q,142.60,144.95,131.15,131.40,131.40,138.05,15008,664707,92789095.00,
513446,MONNETISPA  ,B ,Q,129.45,137.90,126.75,132.65,132.65,128.95,2618,74305,9802844.00,
513456,KANISHK ST. ,T ,Q,6.63,6.63,6.01,6.01,6.01,6.32,14,999,6021.00,
513460,MAHALAXMI SM,T ,Q,4.00,4.18,3.81,4.17,4.17,3.99,14,701,2841.00,
513502,BARODA EXTR.,T ,Q,0.89,0.89,0.89,0.89,0.89,0.88,33,285391,253997.00,
513513,ADITYA ISPAT,T ,Q,6.50,6.61,6.50,6.61,6.61,6.30,11,1100,7248.00,
513515,S.R.INDUS.  ,B ,Q,5.00,5.09,4.72,4.86,4.82,5.05,99,27890,133991.00,
513517,STEELCAST   ,T ,Q,40.95,40.95,38.00,39.00,39.00,39.00,62,9251,371105.00,
513519,PITTI LAMIN.,T ,Q,59.00,61.10,59.00,59.20,59.20,60.00,12,315,18629.00,
513528,GLITTEK GRAN,B ,Q,3.01,3.01,2.73,2.80,2.89,2.87,39,4515,12460.00,
513532,PRADEEP MET.,B ,Q,40.25,43.50,40.20,41.30,40.70,41.30,80,7829,320285.00,
513534,VARDHMAN IND,B ,Q,39.00,39.00,35.00,35.55,35.50,35.85,138,533,19041.00,
513536,GNRL        ,B ,Q,156.15,168.00,156.15,165.85,165.85,160.55,28,7465,1176407.00,
513554,MAHA STEEL  ,T ,Q,34.35,34.35,33.25,34.35,34.35,32.75,31,2730,93752.00,
513558,REAL STRIPS ,B ,Q,34.00,34.00,29.30,29.70,30.25,31.10,68,3517,105972.00,
513566,NOVA IRON&ST,T ,Q,20.00,20.55,18.70,19.55,20.40,19.60,43,3020,60231.00,
513579,FOUNDRY FUEL,B ,Q,9.10,9.10,9.10,9.10,9.10,8.36,2,10,91.00,
513583,S.B.& T INT.,T ,Q,2.35,2.54,2.35,2.42,2.50,2.47,45,1462,3482.00,
513599,HIND.COPPER ,A ,Q,97.85,98.50,95.10,95.55,95.55,96.75,2864,123669,11965226.00,
513605,LANCO INDUS.,B ,Q,42.00,42.00,41.30,41.70,41.70,41.65,222,26647,1110354.00,
513611,PITHAMP.STL ,T ,Q,1.15,1.15,1.15,1.15,1.15,1.10,2,100,115.00,
513613,PRESHA MET  ,T ,Q,69.70,69.80,69.70,69.75,69.75,70.00,24,24200,1687950.00,
513629,TULSYAN NEC ,T ,Q,28.50,28.50,28.50,28.50,28.50,29.95,8,4,114.00,
513642,AXEL POLYMER,T ,Q,1.58,1.58,1.58,1.58,1.58,1.51,2,300,474.00,
513683,NEYVELI LIGN,A ,Q,92.40,93.20,90.45,91.55,91.55,92.45,389,10332,944831.00,
513691,JMT AUTO LTD,T ,Q,490.00,509.00,472.60,491.65,493.00,492.15,229,2563,1253814.00,
513693,KIC METALIKS,T ,Q,175.00,175.85,169.05,175.85,175.85,172.45,45,2576,452297.00,
513699,SOLID STONE ,B ,Q,51.00,51.00,51.00,51.00,51.00,53.50,2,50,2550.00,
513709,SHILP GRAVUR,B ,Q,38.90,41.25,37.10,39.65,39.65,36.65,171,6014,234554.00,
513723,HIMALAYA GR.,B ,Q,30.45,30.45,30.45,30.45,30.45,29.00,2,1,30.00,
513729,ARO GRANITE ,B ,Q,44.00,46.40,44.00,46.40,46.40,42.20,170,28089,1289389.00,
514028,RAJKAMAL SYN,B ,Q,11.25,11.80,11.05,11.80,11.80,11.25,24,818,9161.00,
514030,DEEPAK SPINN,B ,Q,40.50,42.20,40.50,42.20,42.20,42.80,50,2307,96462.00,
514034,JBF IND.LTD ,B ,Q,139.00,139.00,134.00,135.75,135.75,138.50,940,19883,2706941.00,
514036,LOY.TEX MILL,T ,Q,285.00,285.00,280.30,282.50,280.30,295.00,8,130,36722.00,
514043,HIMAT.SEIDE ,B ,Q,81.75,82.40,79.90,80.05,80.05,81.20,1104,50367,4054933.00,
514045,BSL LTD.    ,B ,Q,27.30,27.30,27.30,27.30,27.30,28.20,2,50,1365.00,
514087,PBM POLYTEX ,B ,Q,72.00,72.00,67.15,67.60,67.90,69.15,99,5992,407694.00,
514118,ESKAY K'N'IT,T ,Q,0.93,1.01,0.93,1.01,1.01,0.97,54,3217,2999.00,
514128,KONARK SYN. ,B ,Q,12.75,13.95,12.75,13.65,13.65,13.30,6,502,6402.00,
514138,SURYALATA SP,B ,Q,78.50,79.25,75.15,75.65,75.25,77.50,44,3538,271288.00,XD
514140,SURYAVA SPIN,B ,Q,10.90,10.90,10.90,10.90,10.90,11.20,2,2,21.00,
514142,TT LTD.     ,B ,Q,38.00,38.00,35.50,36.30,36.30,38.35,194,8398,306105.00,
514162,WELSPUN (I) ,T ,Q,235.00,237.00,229.50,232.25,232.05,232.50,184,13276,3113766.00,
514165,IND.ACRYLICS,B ,Q,4.80,4.98,4.80,4.92,4.98,4.92,46,25407,123018.00,
514167,GANESH ECOSP,B ,Q,84.00,91.75,69.80,83.25,81.90,87.25,941,105724,8738485.00,
514171,CEETA IND.  ,T ,Q,5.73,5.74,5.73,5.73,5.73,5.47,12,2300,13191.00,
514175,VARDHMAN POL,B ,Q,54.10,55.50,54.05,55.50,55.50,54.50,18,4017,219728.00,
514183,BLA ROS IND ,B ,Q,6.51,6.94,6.50,6.94,6.94,6.79,12,1850,12102.00,
514199,BALA TEC IND,T ,Q,2.45,2.54,2.45,2.53,2.53,2.50,12,768,1882.00,
514211,SUMEET INDS.,B ,Q,15.60,15.60,15.30,15.30,15.30,15.50,59,4866,74501.00,
514215,BINNY LTD.  ,T ,Q,144.90,145.00,144.90,144.90,144.90,152.50,12,655,94914.00,
514221,KLIFESTYLE  ,T ,Q,0.36,0.36,0.34,0.36,0.36,0.35,124,59336,20346.00,
514234,SANGAM INDIA,B ,Q,82.85,83.55,78.00,80.45,80.45,84.50,649,18572,1496340.00,
514240,SNS TEXTILES,T ,Q,2.56,2.67,2.56,2.67,2.67,2.69,4,301,770.00,
514266,ZENITH FIBRE,T ,Q,31.15,31.15,30.50,31.00,31.00,31.35,8,292,9021.00,
514274,AARVEE DENIM,B ,Q,50.00,50.00,49.95,49.95,49.95,48.40,4,300,14990.00,
514286,ASHIMA LTD. ,T ,Q,9.35,9.35,9.35,9.35,9.35,8.91,201,100406,938796.00,
514300,PIONEER EMB ,B ,Q,13.60,13.60,12.68,12.68,12.68,13.34,35,3619,46563.00,
514302,VIPPY SPIN. ,B ,Q,11.51,12.42,11.32,11.77,11.32,12.00,12,8,95.00,
514304,S.KUMARS NAT,B ,Q,6.16,6.42,6.05,6.16,6.16,6.18,723,480763,2993913.00,
514322,KAMADGIRI   ,T ,Q,35.05,35.05,35.05,35.05,35.05,34.40,2,100,3505.00,
514324,OMNITEX IND.,B ,Q,14.05,15.40,14.05,15.40,15.40,14.75,9,1018,14584.00,
514326,PATSPIN INDI,B ,Q,8.77,9.50,8.77,9.44,9.50,9.16,12,1000,9372.00,
514348,WINSOME YRN ,B ,Q,2.46,2.46,2.33,2.39,2.39,2.44,54,16137,38648.00,
514354,PREMIER POLY,T ,Q,12.15,12.15,12.15,12.15,12.15,11.60,2,5,60.00,
514358,EVERLON SYN.,T ,Q,1.97,1.97,1.95,1.95,1.95,1.96,6,2000,3917.00,
514378,YARN SYNDICA,T ,Q,2.09,2.09,2.09,2.09,2.09,2.09,2,5,10.00,
514394,GEE EL WOOL.,B ,Q,48.55,48.55,48.55,48.55,48.55,49.50,2,1,48.00,
514400,GARWARE SYN.,T ,Q,13.44,13.44,13.44,13.44,13.44,13.18,12,1300,17472.00,
514412,SARUPINDUS  ,B ,Q,40.05,40.05,40.05,40.05,40.05,42.00,5,70,2803.00,
514428,HINDU.ADHESI,B ,Q,12.12,12.12,11.02,12.04,12.02,11.55,8,107,1186.00,
514440,BPTEX       ,T ,Q,8.08,8.08,8.08,8.08,8.08,8.50,4,6,48.00,
514442,SRI KPR IND ,T ,Q,14.50,14.50,13.90,14.50,14.50,14.50,6,202,2809.00,
514448,JYOTI RESINS,B ,Q,11.02,11.02,11.02,11.02,11.02,11.60,6,1000,11020.00,
514450,MAHA.RUBTECH,B ,Q,2.98,2.98,2.98,2.98,2.98,2.93,4,50,149.00,
514454,SOUTH.LATEX ,T ,Q,4.16,4.16,4.16,4.16,4.16,4.24,8,1180,4908.00,
514460,OSWAL YARNS ,T ,Q,1.84,1.84,1.84,1.84,1.84,1.76,3,200,368.00,
514474,FAIRDEAL FIL,T ,Q,20.75,20.75,20.75,20.75,20.75,20.00,2,100,2075.00,
514486,POLYGENTA TE,T ,Q,29.90,29.90,29.90,29.90,29.90,31.45,2,1,29.00,
515018,REG.CERAMIC ,T ,Q,4.21,4.21,4.20,4.20,4.20,4.40,8,399,1678.00,
515030,ASAHI IN.GLA,B ,Q,84.70,87.00,82.75,85.30,85.30,83.00,907,16656,1429986.00,
515037,MURD.CERAM  ,T ,Q,22.40,22.40,21.25,21.45,21.45,21.50,77,2530,55082.00,
515043,SAINT-GOBAIN,B ,Q,21.35,21.65,20.80,20.90,20.90,21.60,288,36443,769809.00,
515055,ANANTRAJ    ,B ,Q,61.55,61.70,59.65,60.15,60.15,61.35,2252,153638,9287497.00,
515059,MADHUS.IND. ,B ,Q,11.00,12.14,11.00,12.14,12.14,11.57,27,5180,61917.00,
515081,SRIVAJRA GRA,T ,Q,5.88,5.88,5.88,5.88,5.88,6.00,2,100,588.00,
515093,MADHAV MARB.,T ,Q,30.00,30.80,29.80,30.65,30.60,30.00,59,8698,261288.00,
515127,RAMMAICA (I),T ,Q,7.50,7.70,7.50,7.70,7.70,7.38,5,400,3040.00,
515145,HIND.NAT.GLS,B ,Q,149.00,149.00,145.10,148.90,148.90,147.00,10,58,8448.00,
515147,HALDYN GLASS,B ,Q,16.25,16.55,16.25,16.40,16.40,16.55,79,19963,327091.00,
516003,SARDA PLY.  ,B ,Q,25.00,25.00,24.00,25.00,25.00,24.00,10,501,12425.00,
516007,MANGALAM TIM,T ,Q,12.24,12.24,12.24,12.24,12.24,11.66,2,100,1224.00,
516016,SHREYANS IND,T ,Q,36.90,36.90,36.90,36.90,36.90,35.15,21,3232,119260.00,
516020,AGIO PAPER  ,B ,Q,3.95,3.95,3.95,3.95,3.95,3.92,2,1,3.00,
516022,STAR PAPER  ,T ,Q,9.70,9.70,9.60,9.63,9.60,9.60,8,346,3331.00,
516030,YASH PAPERS ,B ,Q,6.80,7.58,6.67,6.72,6.97,7.00,39,8521,57739.00,
516064,ARROW COATED,B ,Q,125.00,125.00,119.05,119.45,119.45,122.10,129,3450,415951.00,
516072,VISHNU CHEM ,B ,Q,85.00,88.95,85.00,85.55,85.55,86.35,156,10476,922326.00,
516086,SH.RAJES.PAP,T ,Q,6.25,6.25,6.25,6.25,6.25,6.37,4,600,3750.00,
516092,PUDMJEE IND ,B ,Q,15.90,15.90,14.52,14.69,14.69,15.25,18,122,1826.00,
516096,SANGAL PAPER,T ,Q,39.30,39.30,39.30,39.30,39.30,39.95,2,80,3144.00,
517001,BIRLA POWER ,Z ,Q,0.16,0.17,0.15,0.16,0.16,0.16,334,896038,140591.00,
517015,VINDHYA TELE,B ,Q,398.00,398.00,390.00,397.80,397.80,392.05,8,61,23887.00,
517041,ADORWELDING ,T ,Q,220.55,220.55,218.95,219.35,219.95,225.25,56,334,73361.00,
517059,SALZER ELEC ,B ,Q,111.55,119.00,109.00,110.65,110.65,111.70,393,30069,3424126.00,
517063,JETINFOTRAN ,B ,Q,50.50,53.50,49.50,49.85,49.85,52.00,41,1768,89172.00,
517080,HIGHGROUND  ,B ,Q,127.00,132.00,124.00,130.60,130.50,120.25,187,22513,2876546.00,
517096,APLAB LTD.  ,T ,Q,49.00,49.00,44.60,44.70,44.70,46.90,32,1702,76120.00,
517119,PCS TECH    ,B ,Q,23.65,23.65,21.75,23.00,23.00,21.70,39,2558,55935.00,
517140,MOSER BEAR  ,B ,Q,9.90,10.25,9.47,10.20,10.20,9.89,1621,400013,3954089.00,
517146,USHA MART.LT,B ,Q,39.05,39.65,38.70,39.20,39.05,39.20,225,24701,963108.00,
517164,ZENITH COMP.,T ,Q,3.52,3.69,3.52,3.52,3.52,3.52,6,302,1063.00,
517166,SPEL SEMICON,B ,Q,10.74,10.74,10.17,10.65,10.65,10.74,37,7629,79963.00,
517168,SUBROS LTD. ,T ,Q,46.65,46.65,45.25,45.80,45.50,47.15,119,6419,294921.00,
517170,KLKELEC     ,T ,Q,17.05,17.05,15.45,15.45,15.45,16.25,5,30,503.00,
517174,HONEYWELL   ,B ,Q,5151.50,5151.50,5040.00,5096.75,5100.00,5210.05,48,101,513815.00,
517201,SWITCH.TECH.,B ,Q,51.55,54.90,51.40,54.80,54.90,52.85,18,412,21914.00,
517206,LUMAX IND   ,B ,Q,340.00,340.00,329.05,334.35,336.75,339.45,129,1575,526611.00,
517214,SMOBILITY   ,T ,Q,27.20,28.35,26.80,27.60,28.30,28.00,29,2174,59554.00,
517224,SUJANA INDUS,T ,Q,1.97,2.05,1.97,1.97,1.97,2.07,210,71787,141790.00,
517228,TREND ELECT ,T ,Q,23.75,26.05,23.75,26.05,26.05,24.95,6,110,2635.00,
517230,PREM.AU.ELEC,T ,Q,8.33,8.33,8.00,8.00,8.00,8.30,4,302,2482.00,
517264,FINELINE CI ,B ,Q,12.05,12.05,12.00,12.05,12.05,11.48,14,2780,33498.00,
517271,HBL P SYS   ,B ,Q,19.40,19.75,18.55,18.75,18.55,18.65,544,87051,1673996.00,
517288,GUJ.POLY-AVX,B ,Q,6.66,6.75,6.65,6.75,6.75,6.60,15,1760,11864.00,
517296,PHOENIXLL   ,B ,Q,149.50,153.50,148.00,152.75,153.00,149.15,137,6821,1035116.00,
517300,GUJ.IND.POW.,B ,Q,90.00,91.00,89.05,89.95,89.95,90.35,452,17008,1530963.00,
517326,CMC LTD.    ,B ,Q,1921.60,1935.00,1900.00,1918.55,1916.00,1914.60,412,2287,4380460.00,
517330,CMI LTD.    ,T ,Q,46.45,50.00,46.45,50.00,50.00,48.85,113,25673,1230117.00,
517334,MOTHERSON SS,A ,Q,346.55,369.65,340.90,357.05,357.05,348.30,5992,121592,43412125.00,
517344,MINDTECK (I),T ,Q,39.40,40.10,38.55,39.10,38.55,39.70,128,8624,340425.00,
517354,HAVELLSINDIA,A ,Q,1245.00,1245.00,1190.00,1212.45,1210.00,1237.05,8071,59600,72318865.00,
517356,ACI INFOCOM ,B ,Q,4.28,4.66,4.27,4.33,4.33,4.24,12,2814,12655.00,
517370,INCAP LTD.  ,T ,Q,15.00,16.00,15.00,16.00,16.00,15.31,4,1067,16972.00,
517372,GUJ.INTRUX  ,B ,Q,87.95,88.00,86.00,86.00,86.00,88.00,9,2697,232933.00,
517380,IGARSHI MOT ,B ,Q,187.45,192.30,183.00,184.90,184.90,187.45,1275,13273,2468418.00,
517385,SYMPHONY    ,B ,Q,998.10,1085.40,998.10,1072.70,1072.70,998.10,921,4418,4644836.00,
517397,PAN ELECTR. ,T ,Q,21.19,21.19,21.19,21.19,21.19,20.78,6,250,5297.00,
517399,VXL INSTRUM.,T ,Q,16.25,16.90,16.25,16.60,16.60,16.25,22,4150,68218.00,
517403,SUN SOURCE  ,T ,Q,7.66,7.66,7.66,7.66,7.66,7.51,6,1100,8426.00,
517411,SHYAM TELEC.,B ,Q,30.60,32.95,30.50,31.35,31.35,31.95,116,13624,420488.00,
517415,LEE&NEE SOFT,T ,Q,2.66,2.75,2.66,2.75,2.75,2.75,8,1500,4036.00,
517417,PATEL AIRTEM,B ,Q,80.85,82.00,78.25,80.20,80.00,82.90,89,4883,395018.00,
517421,BFLYGANDHI  ,B ,Q,295.10,300.00,295.05,300.00,300.00,295.10,8,100,29752.00,
517429,VJIL CONSULT,B ,Q,13.40,13.40,13.40,13.40,13.40,13.40,2,800,10720.00,
517437,DUTRON POLY.,T ,Q,28.45,28.45,28.45,28.45,28.45,27.40,4,5,142.00,
517447,R.S.SOFTWARE,B ,Q,381.50,416.00,370.00,409.70,409.70,380.70,10946,222094,89446276.00,
517449,MAGNA ELECTR,B ,Q,68.00,70.00,68.00,70.00,70.00,70.00,14,300,20600.00,
517467,MARSONS     ,B ,Q,7.40,7.78,7.35,7.77,7.77,7.41,111,145997,1084816.00,
517477,ELNET TECH. ,T ,Q,52.40,54.95,52.40,54.95,54.95,54.00,4,4,212.00,
517494,ACCEL TRANS ,T ,Q,4.55,4.55,4.55,4.55,4.55,4.68,3,100,455.00,
517496,RICOH INDIA ,B ,Q,206.00,206.00,194.25,202.30,202.30,204.45,2328,153102,30316238.00,
517498,WEBELSOLAR  ,T ,Q,24.50,24.50,22.60,23.20,23.80,23.75,95,10582,243254.00,
517500,ROTO PUMPS  ,B ,Q,365.00,384.70,365.00,374.40,374.40,377.25,143,2261,845965.00,
517506,TTK PRESTIGE,A ,Q,3957.00,3995.00,3905.00,3927.45,3905.00,3967.20,254,456,1802076.00,
517514,DHINDIA     ,T ,Q,17.80,17.90,17.80,17.90,17.90,17.80,13,2520,45086.00,
517518,LLOYD ELECT.,T ,Q,112.00,119.00,112.00,116.80,116.00,114.90,370,30431,3524452.00,
517522,RAJ GLO WIR ,B ,Q,102.80,102.80,90.10,90.10,90.10,94.00,6,26,2355.00,
517530,SURANATP    ,T ,Q,23.60,24.00,23.60,24.00,24.00,22.90,25,3660,87610.00,
517536,ONWARD TECHN,T ,Q,60.75,63.40,58.20,58.55,58.50,60.75,22,1417,84211.00,
517544,CENTUM ELEC ,B ,Q,395.50,429.90,395.00,421.60,421.60,390.80,2691,42452,17804477.00,
517546,ALFA TRANSFO,B ,Q,17.95,18.00,16.25,18.00,18.00,18.00,7,402,6876.00,
517552,ADVANCED MIC,B ,Q,14.03,14.03,13.97,13.97,13.97,14.70,18,1494,20944.00,
517554,NHCFOODS    ,B ,Q,34.65,34.75,32.95,33.35,33.35,33.35,319,34681,1154304.00,
517556,PVP VENT LTD,B ,Q,7.89,7.90,7.60,7.70,7.65,7.74,90,25128,194289.00,
517562,TRIGYN TECH ,B ,Q,27.15,28.00,27.10,28.00,28.00,27.80,24,1675,46208.00,
517569,KEI INDUST. ,B ,Q,32.70,33.00,30.40,31.60,31.25,32.90,883,412052,12763636.00,
517571,IMPPOWERS   ,T ,Q,48.00,51.00,48.00,48.05,51.00,50.00,9,252,12101.00,
518017,BHEEMA CEM  ,T ,Q,18.05,18.05,18.05,18.05,18.05,18.40,8,350,6317.00,
518029,GUJ.SIDH.CEM,B ,Q,27.00,27.00,25.10,25.35,25.35,26.05,309,42082,1067084.00,
