"SC_CODE","SC_NAME","SC_GROUP","SC_TYPE","OPEN","HIGH","LOW","CLOSE","LAST","PREVCLOSE","NO_TRADES","NO_OF_SHRS","NET_TURNOV","TDCLOINDI","DATE"
512417,"SHARP TRAD  ","T ","Q",860,939.1,852.35,938.25,939.1,897.2,233,61845,57926215,,"14-02-2014"
512437,"APOLLO FIN I","B ","Q",5.08,5.55,5.08,5.55,5.55,5.34,3,502,2550,,"14-02-2014"
512449,"SVC RES     ","T ","Q",3.95,3.95,3.95,3.95,3.95,3.88,10,10587,41818,,"14-02-2014"
512463,"SHREE GLOBAL","B ","Q",29.35,33,29.35,31,31,32.65,7,8060,247613,,"14-02-2014"
512465,"SANTOWIN    ","T ","Q",0.85,0.85,0.85,0.85,0.85,0.89,1,150,127,,"14-02-2014"
512481,"POLYTEX(P)  ","T ","Q",15.95,15.95,15.95,15.95,15.95,16.25,4,226,3604,,"14-02-2014"
512499,"SHALIMAR PRO","T ","Q",6,6.05,5.78,5.95,6,6.03,1234,2665535,15940251,,"14-02-2014"
512519,"DONEAR IND. ","B ","Q",9.62,10,9.62,9.93,9.94,10.12,51,15900,154185,,"14-02-2014"
512527,"SUPER SAL IN","B ","Q",283,290.05,283,290.05,290.05,290.7,62,563,161599,,"14-02-2014"
512529,"SEQUENT     ","T ","Q",178,179,173,178,178,178,46,1627,289185,,"14-02-2014"
512531,"STC INDIA   ","B ","Q",145,148.2,144.95,145.95,145.95,144.7,4468,150597,22005323,,"14-02-2014"
512535,"ASAHI INFRA.","B ","Q",0.91,0.91,0.87,0.87,0.87,0.87,2,700,629,,"14-02-2014"
512559,"KOHINORFOODS","B ","Q",40,41.2,39.5,39.6,39.6,40.3,527,31285,1260851,,"14-02-2014"
512573,"AVANTI FEEDS","B ","Q",391.1,398.7,373.3,380.25,378.8,388.35,1112,14719,5635170,,"14-02-2014"
512579,"GUJ.NRE COKE","B ","Q",9.3,9.32,9.01,9.08,9.08,9.12,253,69336,629641,,"14-02-2014"
512585,"KARMA ISP   ","T ","Q",0.85,0.85,0.8,0.8,0.8,0.84,7,4000,3320,,"14-02-2014"
512587,"ZODIAC JRD  ","B ","Q",22.15,24,22.1,22.1,22.1,23,3,302,7244,,"14-02-2014"
512595,"UNIMODE OVER","T ","Q",6.65,6.65,6.65,6.65,6.65,6.99,1,5,33,,"14-02-2014"
512599,"ADANI ENTER ","A ","Q",219,219.1,210.4,215.1,215.1,218.05,4824,236934,50747970,,"14-02-2014"
512608,"BHANDARI HOS","T ","Q",36.7,39.5,36.7,38.95,39,38.1,131,20016,781361,,"14-02-2014"
512626,"ORBIT EXPORT","B ","Q",93.1,93.95,89,90.05,90,92.9,408,11617,1061255,,"14-02-2014"
513005,"VBC FERRO   ","T ","Q",53.85,56.8,53.85,56.8,56.8,56.55,2,55,2976,,"14-02-2014"
513010,"TATA SPONGE ","B ","Q",359.15,364.9,353,357.15,357.15,354.15,872,16969,6084314,,"14-02-2014"
513023,"NAV BHAR VEN","B ","Q",158,158.75,156.05,158,158,158.5,46,378,59804,,"14-02-2014"
513059,"G.S.AUTO INT","B ","Q",6.99,6.99,6.72,6.72,6.72,6.66,14,2200,15110,,"14-02-2014"
513097,"SHIV.BIMETAL","B ","Q",8,8.5,8,8.5,8.5,8.4,48,7745,63694,,"14-02-2014"
513117,"AMFORGE IND.","T ","Q",1.11,1.11,1.11,1.11,1.11,1.06,4,1600,1776,,"14-02-2014"
513121,"ORICON ENT  ","B ","Q",20,20.3,19.55,19.8,19.8,20.3,22,850,16847,,"14-02-2014"
513142,"BALASORE    ","B ","Q",11.05,11.54,11.05,11.37,11.3,11,119,16061,181200,,"14-02-2014"
513179,"NAT STL AGRO","B ","Q",13.1,13.39,12.9,13.05,13,13.14,46,3394,44185,,"14-02-2014"
513216,"UTTAM GALVA ","B ","Q",64,64.8,62.35,63.15,63.15,63.8,708,28717,1818646,,"14-02-2014"
513228,"PENNAR STEEL","B ","Q",20.75,20.75,20.25,20.6,20.65,20.6,22,1182,24163,,"14-02-2014"
513250,"JYOTI STRUCT","B ","Q",26.8,26.9,25.85,26.15,25.9,26.1,327,53956,1416103,,"14-02-2014"
513262,"ST.STR.WHEEL","B ","Q",132.25,132.5,118,120.5,120.5,129.1,639,10019,1247375,,"14-02-2014"
513269,"MAN IND.(I) ","B ","Q",54.1,55.5,53.5,54.3,54.15,54.5,83,994,53764,,"14-02-2014"
513295,"RUCHI STR AL","T ","Q",3.9,4.09,3.85,4.09,4.09,3.9,21,1487,5870,,"14-02-2014"
513305,"MORYO IND   ","T ","Q",195.95,197.25,195.95,197.2,197.25,195.95,508,167857,33082947,,"14-02-2014"
513307,"SYNTHIKO FOI","T ","Q",18,18,18,18,18,18.9,2,335,6030,,"14-02-2014"
513333,"BHUWALKA ST.","T ","Q",9.61,9.61,9.6,9.6,9.6,10.07,11,200,1920,,"14-02-2014"
513335,"AHMED.FORG  ","B ","Q",100.55,104.8,100.5,102.25,101.7,99.1,193,2547,260816,,"14-02-2014"
513337,"GUJ.TOOLROOM","T ","Q",3.52,3.52,3.52,3.52,3.52,3.52,1,1,3,,"14-02-2014"
513349,"AJMERA      ","B ","Q",49.5,50.85,49.1,50.1,50.1,49.75,225,12047,598558,,"14-02-2014"
513353,"COCHIN MIN. ","B ","Q",95,95.5,93.05,93.55,93.05,94.35,76,1710,161586,,"14-02-2014"
513359,"PACHELI ENT ","B ","Q",252.7,253.2,251.65,253.2,253.2,252.7,461,51946,13125143,,"14-02-2014"
513369,"RAJKUMAR FRG","T ","Q",16,16,16,16,16,16.7,1,62,992,,"14-02-2014"
513375,"CARBORUNDUM ","B ","Q",128.05,130.5,128.05,130.1,130,129.5,78,614,79626,,"14-02-2014"
513377,"MINERAL&METL","A ","Q",47.55,48.45,47.15,47.6,47.6,47.2,1102,91417,4366404,,"14-02-2014"
513401,"ASHIANA ISP.","B ","Q",7.12,7.12,7.12,7.12,7.12,7.25,1,200,1424,,"14-02-2014"
513403,"PM TELELINN ","B ","Q",4.05,4.05,4.05,4.05,4.05,4.13,3,90,364,,"14-02-2014"
513405,"PENNAR ALUM.","T ","Q",0.23,0.24,0.23,0.24,0.24,0.23,2,1220,290,,"14-02-2014"
513414,"SUJANA METAL","T ","Q",1.5,1.55,1.49,1.49,1.49,1.56,59,52654,78972,,"14-02-2014"
513430,"PARTH ALUM. ","T ","Q",5.15,5.15,5.1,5.1,5.1,5.05,2,400,2055,,"14-02-2014"
513434,"TATA METALIK","B ","Q",48.75,50,47.8,49.25,49.25,49.1,190,6439,314826,,"14-02-2014"
513446,"MONNETISPA  ","B ","Q",81.4,82.15,79.35,80.65,81,80.7,755,26512,2146385,,"14-02-2014"
513456,"KANISHK ST. ","T ","Q",5.74,5.76,5.48,5.68,5.76,5.76,32,850,4849,,"14-02-2014"
513460,"MAHALAXMI SM","B ","Q",4.12,4.12,3.92,3.92,3.92,4.12,3,1100,4512,,"14-02-2014"
513472,"SIMPLEX CAST","B ","Q",30.25,30.25,30.25,30.25,30.25,29.35,1,5,151,,"14-02-2014"
513502,"BARODA EXTR.","B ","Q",0.64,0.65,0.59,0.62,0.62,0.62,63,17430,10704,,"14-02-2014"
513515,"S.R.INDUS.  ","T ","Q",3.8,3.8,3.8,3.8,3.8,3.8,3,1985,7543,,"14-02-2014"
513517,"STEELCAST   ","B ","Q",23.5,23.55,22.75,23,23,23.6,45,3438,80274,,"14-02-2014"
513519,"PITTI LAMIN.","B ","Q",31,31.3,31,31.3,31.3,31.9,2,250,7780,,"14-02-2014"
513534,"VARDHMAN IND","B ","Q",21.3,21.3,20.7,20.7,20.7,21.25,20,1200,25090,,"14-02-2014"
513536,"GNRL        ","B ","Q",97,102,96,101.8,102,100.75,208,5993,596681,,"14-02-2014"
513554,"MAHA STEEL  ","T ","Q",61.9,61.9,57,61.65,61.8,59.4,125,12148,724240,,"14-02-2014"
513558,"REAL STRIPS ","B ","Q",22.65,23.5,22.65,23.5,23.5,23.5,18,468,10738,,"14-02-2014"
513566,"NOVA IRON&ST","T ","Q",26.8,28.9,26.75,27.25,28,27.8,25,464,12470,,"14-02-2014"
513583,"S.B.& T INT.","T ","Q",1.27,1.27,1.27,1.27,1.27,1.21,3,457,580,,"14-02-2014"
513597,"SURANA INDS ","B ","Q",57.65,57.65,57.65,57.65,57.65,60.65,1,5,288,,"14-02-2014"
513599,"HIND.COPPER ","A ","Q",60.5,60.5,59.15,59.5,59.5,59.85,902,61100,3654397,,"14-02-2014"
513605,"LANCO INDUS.","B ","Q",22.55,23.55,22.5,22.85,22.85,22.95,58,1186,27124,,"14-02-2014"
513613,"PRESHA MET  ","T ","Q",33.1,33.1,33.05,33.05,33.05,33.7,58,90500,2991125,,"14-02-2014"
513627,"KRISHNA FERR","T ","Q",3.52,3.52,3.52,3.52,3.52,3.7,1,200,704,,"14-02-2014"
513629,"TULSYAN NEC ","T ","Q",18.75,18.75,18.75,18.75,18.75,19.7,6,349,6543,,"14-02-2014"
513642,"AXEL POLYMER","T ","Q",1.69,1.85,1.69,1.75,1.85,1.77,5,351,597,,"14-02-2014"
513683,"NEYVELI LIGN","A ","Q",56.25,56.5,55.75,56.4,56.5,55.9,197,10391,583503,,"14-02-2014"
513691,"JMT AUTO LTD","B ","Q",152.5,152.5,152.5,152.5,152.5,157,1,1,152,,"14-02-2014"
513693,"KIC METALIKS","B ","Q",30.45,30.6,30.45,30.45,30.45,32,12,1371,41782,,"14-02-2014"
513699,"SOLID STONE ","B ","Q",30,30,30,30,30,29.75,8,200,6000,,"14-02-2014"
513709,"SHILP GRAVUR","B ","Q",31.5,31.5,31.5,31.5,31.5,31,1,100,3150,,"14-02-2014"
513723,"HIMALAYA GR.","B ","Q",34.5,34.5,34.5,34.5,34.5,35,11,863,29773,,"14-02-2014"
513729,"ARO GRANITE ","B ","Q",26,26,26,26,26,26.05,6,216,5616,,"14-02-2014"
514028,"RAJKAMAL SYN","T ","Q",23,23,22.55,22.55,22.55,22.85,21,2101,48120,,"14-02-2014"
514030,"DEEPAK SPINN","B ","Q",35.1,37.95,35.1,36.9,37,34.6,14,2173,77286,,"14-02-2014"
514034,"JBF IND.LTD ","B ","Q",72,72,66.5,68.2,68.2,71.05,575,18538,1272382,,"14-02-2014"
514036,"LOY.TEX MILL","T ","Q",175,175,175,175,175,177.85,1,100,17500,,"14-02-2014"
514043,"HIMAT.SEIDE ","B ","Q",51.85,51.95,49.6,50.45,50.45,51,472,24924,1256436,,"14-02-2014"
514045,"BSL LTD.    ","B ","Q",14.65,14.65,13.86,13.94,13.94,14.2,72,954,13568,,"14-02-2014"
514087,"PBM POLYTEX ","B ","Q",52.85,52.85,49.6,49.7,50.8,50.35,23,995,49531,,"14-02-2014"
514118,"ESKAY K'N'IT","B ","Q",0.76,0.8,0.75,0.79,0.79,0.77,50,14445,11430,,"14-02-2014"
514138,"SURYALATA SP","B ","Q",52.1,52.1,52.1,52.1,52.1,52.5,1,200,10420,,"14-02-2014"
514140,"SURYAVA SPIN","T ","Q",14.4,14.4,13.1,13.1,13.1,13.78,2,205,2692,,"14-02-2014"
514142,"TT LTD.     ","B ","Q",22.25,23.25,22.25,23.15,23.1,22.5,58,2675,61499,,"14-02-2014"
514144,"UNIWORTH LTD","T ","Q",0.56,0.56,0.56,0.56,0.56,0.58,1,100,56,,"14-02-2014"
514162,"WELSPUN (I) ","B ","Q",92,95.65,92,94.95,94.5,92.4,388,73401,6918165,,"14-02-2014"
514165,"IND.ACRYLICS","B ","Q",3.35,3.47,3.27,3.36,3.36,3.31,43,5794,19640,,"14-02-2014"
514167,"GANESH ECOSP","B ","Q",33.05,34.65,33.05,34.65,34.65,33.95,8,810,27086,,"14-02-2014"
514175,"VARDHMAN POL","B ","Q",34.8,34.8,34.05,34.05,34.05,34.3,5,8,273,,"14-02-2014"
514199,"BALA TEC IND","T ","Q",0.57,0.57,0.57,0.57,0.57,0.55,1,1400,798,,"14-02-2014"
514211,"SUMEET INDS.","B ","Q",20.5,21.65,19.7,21,21,21.3,101,30297,643942,,"14-02-2014"
514215,"BINNY LTD.  ","B ","Q",72.8,72.8,68.6,70.65,70,72,48,1602,112276,,"14-02-2014"
514221,"KLIFESTYLE  ","T ","Q",0.24,0.24,0.24,0.24,0.24,0.25,5,4750,1140,,"14-02-2014"
514234,"SANGAM INDIA","B ","Q",32.55,33,32.5,33,33,33,91,4740,154170,,"14-02-2014"
514264,"SEASONS TEXT","B ","Q",3.37,3.37,3.37,3.37,3.37,3.21,1,100,337,,"14-02-2014"
514266,"ZENITH FIBRE","T ","Q",28.25,28.25,26.95,27.25,27,27.55,42,10892,297005,,"14-02-2014"
514274,"AARVEE DENIM","B ","Q",34.75,35.45,34.75,35.25,35.25,35.7,66,2886,100774,,"14-02-2014"
514286,"ASHIMA LTD. ","T ","Q",3.11,3.11,3.11,3.11,3.11,3.27,2,200,622,,"14-02-2014"
514302,"VIPPY SPIN. ","B ","Q",7.1,7.1,7.1,7.1,7.1,6.77,1,100,710,,"14-02-2014"
514304,"S.KUMARS NAT","T ","Q",3.9,3.9,3.81,3.85,3.81,3.89,98,38828,149654,,"14-02-2014"
514308,"HANJER FIBRE","T ","Q",2.49,2.49,2.37,2.37,2.37,2.49,3,300,723,,"14-02-2014"
514316,"RAGHUVIR SYN","B ","Q",22.85,22.85,22.85,22.85,22.85,24,1,50,1142,,"14-02-2014"
514322,"KAMADGIRI   ","B ","Q",17.95,17.95,17.95,17.95,17.95,18.85,9,526,9441,,"14-02-2014"
514326,"PATSPIN INDI","T ","Q",6.1,6.14,6.1,6.14,6.14,5.85,39,2563,15675,,"14-02-2014"
514332,"NEOINFRA    ","T ","Q",16.2,16.2,16.2,16.2,16.2,17,5,49,793,,"14-02-2014"
514348,"WINSOME YRN ","B ","Q",4.16,4.16,4.16,4.16,4.16,4.37,81,63588,264526,,"14-02-2014"
514358,"EVERLON SYN.","B ","Q",1.2,1.2,1.2,1.2,1.2,1.15,1,1000,1200,,"14-02-2014"
514386,"GUJ COTEX   ","B ","Q",2.94,2.94,2.94,2.94,2.94,3.09,1,500,1470,,"14-02-2014"
514394,"GEE EL WOOL.","T ","Q",14.3,14.64,14.3,14.64,14.64,13.95,4,400,5788,,"14-02-2014"
514412,"SARUPINDUS  ","B ","Q",26.05,26.05,26.05,26.05,26.05,27.15,4,200,5210,,"14-02-2014"
514418,"MANORG      ","B ","Q",14.45,15.15,13.85,15.15,15.15,14.45,15,1197,16973,,"14-02-2014"
514448,"JYOTI RESINS","B ","Q",10.25,10.72,10.25,10.72,10.72,10.21,17,29251,309975,,"14-02-2014"
514450,"MAHA.RUBTECH","B ","Q",2.86,2.86,2.62,2.81,2.82,2.73,50,11445,30621,,"14-02-2014"
514460,"OSWAL YARNS ","T ","Q",1.5,1.5,1.5,1.5,1.5,1.5,2,200,300,,"14-02-2014"
514470,"WIMSOME TEXT","B ","Q",56.25,56.75,56.25,56.75,56.75,56.7,82,18200,1026850,,"14-02-2014"
515030,"ASAHI IN.GLA","B ","Q",42,42.9,41.15,41.55,42,41.85,177,9658,404074,,"14-02-2014"
515037,"MURD.CERAM  ","B ","Q",13,13.44,13,13.44,13.44,13,3,535,6957,,"14-02-2014"
515043,"SAINT-GOBAIN","B ","Q",13.75,14.3,13.75,14.07,14.09,13.96,305,63446,891927,,"14-02-2014"
515055,"ANANTRAJ    ","B ","Q",53.05,53.35,50.7,51.6,51.6,52.95,2140,278766,14496073,,"14-02-2014"
515085,"RESTILE CER.","B ","Q",5.3,5.3,5.3,5.3,5.3,5.05,1,20,106,,"14-02-2014"
515093,"MADHAV MARB.","B ","Q",19,19,18.2,18.95,18.95,19,15,806,15059,,"14-02-2014"
515099,"VERTICLIND  ","T ","Q",151.25,151.25,151.25,151.25,151.25,148.4,1,100,15125,,"14-02-2014"
515127,"RAMMAICA (I)","T ","Q",5.17,5.37,5.17,5.17,5.17,5.27,50,66800,345499,,"14-02-2014"
515145,"HIND.NAT.GLS","B ","Q",150,150,150,150,150,150,1,50,7500,,"14-02-2014"
515147,"HALDYN GLASS","B ","Q",11.5,12.1,11.3,11.98,11.98,11.52,212,72365,863302,,"14-02-2014"
516007,"MANGALAM TIM","B ","Q",9.09,9.09,8.89,8.93,8.93,9.05,28,3100,27667,,"14-02-2014"
516016,"SHREYANS IND","B ","Q",24.2,24.2,24.15,24.2,24.2,23.05,15,6726,162737,,"14-02-2014"
516020,"AGIO PAPER  ","T ","Q",5.13,5.13,5.13,5.13,5.13,5.39,1,1,5,,"14-02-2014"
516022,"STAR PAPER  ","T ","Q",7.2,7.54,7,7.54,7.54,7.2,7,222,1594,,"14-02-2014"
516030,"YASH PAPERS ","B ","Q",4.7,4.94,4.7,4.8,4.94,4.94,13,785,3715,,"14-02-2014"
516064,"ARROW COATED","B ","Q",35.25,36.45,35.25,36.45,36.45,34.75,72,5923,214292,,"14-02-2014"
516072,"VISHNU CHEM ","B ","Q",60,63.1,60,63.1,63.1,60.1,137,17116,1054389,,"14-02-2014"
516082,"N.R.AGARWAL ","B ","Q",19.75,19.75,19.75,19.75,19.75,20.15,3,150,2962,,"14-02-2014"
516086,"SH.RAJES.PAP","T ","Q",2.8,2.8,2.8,2.8,2.8,2.8,1,15,42,,"14-02-2014"
516092,"PUDMJEE IND ","B ","Q",8.06,8.25,8.05,8.17,8.25,7.88,5,7,56,,"14-02-2014"
516108,"S.I.PAPER   ","T ","Q",32.5,32.5,32.5,32.5,32.5,32.5,1,300,9750,,"14-02-2014"
517001,"BIRLA POWER ","T ","Q",0.14,0.15,0.14,0.14,0.14,0.14,77,631682,92808,,"14-02-2014"
517015,"VINDHYA TELE","T ","Q",153.75,153.75,148.35,148.35,148.35,155,27,425,64487,,"14-02-2014"
517035,"RUTTONSHA IN","B ","Q",14.9,14.9,14.9,14.9,14.9,14.2,2,150,2235,,"14-02-2014"
517041,"ADORWELDING ","B ","Q",127.9,129.45,125.1,125.85,125.1,126.75,305,2780,351445,,"14-02-2014"
517059,"SALZER ELEC ","B ","Q",57.5,57.55,56,56.6,56,59,60,1325,75414,,"14-02-2014"
517063,"JETINFOTRAN ","B ","Q",28.95,28.95,28.55,28.8,28.8,30,66,2675,76983,,"14-02-2014"
517096,"APLAB LTD.  ","T ","Q",27.55,27.55,25,25.8,26,26.25,40,1031,26247,,"14-02-2014"
517119,"PCS TECH    ","B ","Q",15.9,16.95,15.9,16.95,16.95,16.7,3,28,452,,"14-02-2014"
517140,"MOSER BEAR  ","T ","Q",3.31,3.59,3.3,3.52,3.55,3.42,187,190296,668078,,"14-02-2014"
517146,"USHA MART.LT","B ","Q",31.65,33.5,30.6,32.6,32.6,31.65,773,92713,3000494,,"14-02-2014"
517164,"ZENITH COMP.","B ","Q",2.72,2.73,2.72,2.73,2.73,2.85,3,150,408,,"14-02-2014"
517166,"SPEL SEMICON","T ","Q",4.64,5,4.64,4.65,4.65,4.88,22,5502,25570,,"14-02-2014"
517168,"SUBROS LTD. ","B ","Q",23.55,23.55,23,23,23,23.55,36,4235,97891,,"14-02-2014"
517174,"HONEYWELL   ","B ","Q",2529,2529,2491.9,2495,2495,2515.6,31,51,127916,,"14-02-2014"
517201,"SWITCH.TECH.","B ","Q",39.9,39.9,39.9,39.9,39.9,38,18,3038,121216,,"14-02-2014"
517206,"LUMAX IND   ","B ","Q",330,333,328.95,328.95,328.95,329.65,22,255,84742,,"14-02-2014"
517214,"SMOBILITY   ","B ","Q",32,32,29.8,30.65,30.1,32.25,128,1261,38450,,"14-02-2014"
517224,"SUJANA INDUS","T ","Q",0.89,0.95,0.88,0.9,0.95,0.92,79,31853,29090,,"14-02-2014"
517228,"TREND ELECT ","B ","Q",23.1,23.1,22,22,22,22.1,2,44,979,,"14-02-2014"
517230,"PREM.AU.ELEC","T ","Q",5.25,5.25,5.25,5.25,5.25,5,1,891,4677,,"14-02-2014"
517258,"PRECISION EL","B ","Q",8.13,8.13,8.13,8.13,8.13,7.75,1,10,81,,"14-02-2014"
517271,"HBL P SYS   ","B ","Q",11.65,11.65,11.1,11.2,11.2,11.16,40,2503,28319,,"14-02-2014"
517296,"PHOENIXLL   ","B ","Q",116.3,120.95,113.25,114.85,113.25,118,232,4060,469517,,"14-02-2014"
517300,"GUJ.IND.POW.","B ","Q",55,55.4,54.9,54.95,54.9,55,40,1908,104959,,"14-02-2014"
517320,"SAV INFOCOM ","T ","Q",5.91,5.91,5.91,5.91,5.91,6.22,1,100,591,,"14-02-2014"
517326,"CMC LTD.    ","B ","Q",1438,1460,1420,1430.85,1430.85,1429.1,852,6682,9610495,,"14-02-2014"
517330,"CMI LTD.    ","B ","Q",9.32,9.32,9.32,9.32,9.32,9.32,1,100,932,,"14-02-2014"
517334,"MOTHERSON SS","A ","Q",228.35,231,222.95,225.55,225.55,226.4,1978,58266,13182015,,"14-02-2014"
517344,"MINDTECK (I)","B ","Q",36.8,37,34.3,36.85,36.85,35.25,351,23221,840264,,"14-02-2014"
517354,"HAVELLSINDIA","A ","Q",771,775,760,770.2,770.2,767.6,436,4521,3462110,,"14-02-2014"
517356,"ACI INFOCOM ","T ","Q",5.98,5.98,5.98,5.98,5.98,5.7,3,25000,149500,,"14-02-2014"
517370,"INCAP LTD.  ","B ","Q",15.5,15.5,15.5,15.5,15.5,15.5,5,2200,34100,,"14-02-2014"
517380,"IGARSHI MOT ","B ","Q",92,97.8,88,95.7,95.7,82.7,7064,189365,17804624,,"14-02-2014"
517385,"SYMPHONY    ","B ","Q",457,515,451.25,502.65,505,449.4,3183,37143,18522651,,"14-02-2014"
517393,"VINTRON INF.","B ","Q",2.15,2.16,2.15,2.15,2.15,2.19,19,2659,5726,,"14-02-2014"
517399,"VXL INSTRUM.","T ","Q",13.05,13.05,11.95,12,12.05,12.5,99,5260,65296,,"14-02-2014"
517403,"SUN SOURCE  ","T ","Q",2.34,2.42,2.34,2.34,2.34,2.38,3,518,1252,,"14-02-2014"
517411,"SHYAM TELEC.","B ","Q",25.85,25.85,24.9,25,25.7,25.7,17,132,3301,,"14-02-2014"
517415,"LEE&NEE SOFT","B ","Q",3.47,3.47,3.47,3.47,3.47,3.31,11,16028,55617,,"14-02-2014"
517417,"PATEL AIRTEM","B ","Q",45.25,45.8,44.15,45.3,45.5,45.75,69,731,32896,,"14-02-2014"
517421,"BFLYGANDHI  ","B ","Q",280,283.75,270.1,272.2,272.2,280,245,2449,673845,,"14-02-2014"
517447,"R.S.SOFTWARE","B ","Q",189.7,192,184.95,188.5,189.2,185.65,1084,26862,5066162,,"14-02-2014"
517449,"MAGNA ELECTR","B ","Q",60.1,60.1,60.1,60.1,60.1,63.2,1,1,60,,"14-02-2014"
517467,"MARSONS     ","B ","Q",3.4,3.6,3.36,3.49,3.36,3.48,44,13000,45609,,"14-02-2014"
517477,"ELNET TECH. ","B ","Q",36.25,38.5,36.25,38.5,38.5,37.85,16,251,9123,,"14-02-2014"
517494,"ACCEL TRANS ","B ","Q",6.33,6.33,6.33,6.33,6.33,6.33,1,10,63,,"14-02-2014"
517496,"RICOH INDIA ","B ","Q",138,138,130,131.45,131.45,137.95,1251,153795,20388589,,"14-02-2014"
517498,"WEBELSOLAR  ","T ","Q",6.3,6.3,6.3,6.3,6.3,6.61,3,223,1404,,"14-02-2014"
517500,"ROTO PUMPS  ","T ","Q",130.25,136.5,130,135.3,136.5,130,18,753,100047,,"14-02-2014"
517506,"TTK PRESTIGE","A ","Q",3020,3029,2966.45,3005.3,2989,3014.95,446,1275,3829180,,"14-02-2014"
517518,"LLOYD ELECT.","B ","Q",38.1,39.65,37.9,38.2,38.2,38.25,250,11924,460858,,"14-02-2014"
517522,"RAJ GLO WIR ","B ","Q",69.85,76.35,69.85,71.35,71.35,73.5,21,1010,74548,,"14-02-2014"
517530,"SURANATP    ","B ","Q",15.75,15.75,15.5,15.5,15.5,16.3,13,3020,47210,,"14-02-2014"
517536,"ONWARD TECHN","T ","Q",49.15,51.8,48,51.1,51.5,50.45,148,14215,724869,,"14-02-2014"
517544,"CENTUM ELEC ","T ","Q",143.6,150.5,143.6,149,149,150.1,27,1334,195501,,"14-02-2014"
517552,"ADVANCED MIC","B ","Q",9.5,9.5,9.1,9.1,9.1,9.22,4,102,928,,"14-02-2014"
517554,"NHCFOODS    ","B ","Q",36.95,36.95,35.75,36.45,36.45,36.6,78,5955,217695,,"14-02-2014"
517556,"PVP VENT LTD","B ","Q",4.65,4.75,4.6,4.66,4.66,4.63,95,11341,52893,,"14-02-2014"
517562,"TRIGYN TECH ","B ","Q",23.2,24.25,23.2,23.5,23.45,23.6,130,5374,126637,,"14-02-2014"
517569,"KEI INDUST. ","B ","Q",11.42,11.45,11.1,11.16,11.12,11.55,66,9111,102522,,"14-02-2014"
517571,"IMPPOWERS   ","B ","Q",22.2,22.2,22.2,22.2,22.2,21.25,11,469,10411,,"14-02-2014"
517973,"DMC EDU     ","T ","Q",0.97,0.97,0.97,0.97,0.97,0.97,4,5100,4947,,"14-02-2014"
518011,"KEERTHI     ","T ","Q",7.14,7.14,7.14,7.14,7.14,6.8,3,105,749,,"14-02-2014"
518017,"BHEEMA CEM  ","B ","Q",8.41,8.98,8.41,8.98,8.98,8.85,6,1444,12144,,"14-02-2014"
518029,"GUJ.SIDH.CEM","B ","Q",12.5,12.7,12.31,12.49,12.49,12.4,143,31137,387953,,"14-02-2014"
518091,"ANJANI PORTL","T ","Q",38.3,39.8,38.3,38.75,38.3,39.05,109,40867,1581641,,"14-02-2014"
519003,"MODINATURAL ","B ","Q",14.16,14.5,14.16,14.5,14.5,14.44,3,4,57,,"14-02-2014"
519035,"WADALA COMM ","B ","Q",2.13,2.13,2.13,2.13,2.13,2.03,6,10136,21589,,"14-02-2014"
519039,"VIPPY INDUS.","B ","Q",7.01,7.03,7.01,7.02,7.02,7.03,39,20003,140404,,"14-02-2014"
519091,"TASTY BITE  ","B ","Q",217.8,217.8,210.15,217.8,217.8,207.45,33,859,186961,,"14-02-2014"
519105,"AVT NATURAL ","B ","Q",22.1,22.15,22,22.1,22.1,22,22,4739,104476,,"14-02-2014"
519126,"HIND.FOODS  ","T ","Q",22.4,23.55,22.4,22.65,23.55,23.55,3,15,339,,"14-02-2014"
519136,"NAHAR INDUST","B ","Q",53,56.4,53,55.1,55.5,54.3,106,3264,179832,,"14-02-2014"
519152,"VADILAL ENT ","T ","Q",124.45,124.5,124.45,124.5,124.5,125,11,4000,497999,,"14-02-2014"
519156,"VADILAL IND ","B ","Q",133.9,134.45,131,132.25,132.25,130.95,285,2900,384290,,"14-02-2014"
519183,"ADF FOODS LT","B ","Q",43.7,43.7,42.6,43.6,43.1,44.05,109,1940,83605,,"14-02-2014"
519216,"AJANTA SOYA ","B ","Q",10.66,10.66,10.66,10.66,10.66,11.2,7,200,2132,,"14-02-2014"
519224,"WILLIAM.MAGO","B ","Q",34.25,34.25,34.2,34.2,34.2,33.5,2,11,376,,"14-02-2014"
519230,"RICHIRICH   ","B ","Q",4.74,4.74,4.74,4.74,4.74,4.52,1,25,118,,"14-02-2014"
519234,"SIEL        ","T ","Q",164.9,165,164.9,165,165,166,14,12100,1996474,,"14-02-2014"
519248,"JVL AGRO    ","B ","Q",9.06,9.53,9.05,9.38,9.38,9.48,57,11845,108045,,"14-02-2014"
519260,"SANWARIA AGR","B ","Q",8.08,8.08,7.65,7.73,7.75,7.74,90,13656,105550,,"14-02-2014"
519262,"PRIMA AGRO L","T ","Q",6.02,6.02,6.02,6.02,6.02,6.33,12,97,583,,"14-02-2014"
519273,"UNNO INDUS. ","B ","Q",24.95,24.95,22.45,23.15,23.15,23.6,492,1049194,24533771,,"14-02-2014"
519279,"MADHUR IND  ","B ","Q",11,11.05,11,11,11,11,36,22801,251611,,"14-02-2014"
