SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
521109,NAGREEKA EXP,B ,Q,32.90,32.90,28.10,28.25,28.25,30.20,103,3386,98973.00,
521113,SUDITI IND. ,B ,Q,24.65,25.35,24.65,25.20,25.20,24.65,6,70,1738.00,
521131,ANJANI DHAM ,B ,Q,11.65,11.65,11.65,11.65,11.65,11.10,17,5000,58250.00,
521151,DHANLXMI FAB,T ,Q,27.00,27.00,27.00,27.00,27.00,25.75,2,50,1350.00,
521161,SRI LAK.SAR.,B ,Q,32.00,32.00,32.00,32.00,32.00,32.00,6,4,128.00,
521163,ZODIAC CLOTH,B ,Q,382.05,382.05,379.00,379.90,379.90,385.05,10,66,25199.00,
521167,FRONT BUSS  ,T ,Q,16.00,16.00,14.80,15.00,15.00,15.25,47,4019,60573.00,
521174,ARORA FIBRES,T ,Q,25.50,25.70,25.50,25.65,25.65,25.20,25,1689,43326.00,
521176,GANGOTRI TEX,T ,Q,1.35,1.47,1.33,1.47,1.47,1.40,12,3700,5059.00,
521180,SUPER SPIN. ,T ,Q,9.90,10.09,9.80,9.97,10.00,10.10,66,22112,219671.00,
521194,SIL INVEST  ,T ,Q,64.55,64.55,64.00,64.00,64.00,65.30,8,900,57715.00,
521200,SURYLAK.COTT,T ,Q,98.90,100.00,94.55,99.10,99.50,99.50,183,14627,1410766.00,
521206,SAMTEX FASH.,T ,Q,23.70,23.70,23.60,23.60,23.60,24.30,4,400,9470.00,
521216,DHAN ROTO SP,B ,Q,8.47,8.47,8.47,8.47,8.47,8.07,4,1072,9079.00,
521220,DAMOINDUS   ,T ,Q,60.15,62.00,59.80,59.80,59.80,62.90,38,618,37480.00,
521222,SANBLUE     ,B ,Q,7.00,7.00,7.00,7.00,7.00,7.36,2,25,175.00,
521226,UNI ROYAL IN,B ,Q,5.52,5.55,5.52,5.55,5.55,5.80,6,6075,33696.00,
521228,TATIA GLOB  ,T ,Q,0.76,0.76,0.74,0.74,0.74,0.75,62,31,22.00,
521234,SRI NACHAMAI,B ,Q,15.35,16.65,15.35,16.65,16.65,16.15,5,52,800.00,
521240,SAMBANDAM SP,B ,Q,82.95,82.95,82.80,82.80,82.80,78.95,12,6,497.00,
521246,PARAS PETRO ,T ,Q,0.55,0.57,0.53,0.53,0.53,0.55,20,12880,6990.00,
521248,KITEX GARMEN,B ,Q,266.90,268.70,258.00,262.30,260.00,268.50,2841,62134,16377126.00,
522001,CRANEX LTD. ,T ,Q,5.45,5.45,5.45,5.45,5.45,5.60,2,200,1090.00,
522004,BATLIBOI LTD,B ,Q,28.10,28.55,26.10,27.35,27.35,27.30,253,9141,246843.00,
522005,AUSTIN ENGG.,B ,Q,84.00,84.00,76.45,77.45,77.45,81.55,185,7805,620367.00,
522014,UNITED DRILL,T ,Q,89.50,89.50,89.50,89.50,89.50,87.75,10,375,33562.00,
522017,FLUIDOMAT   ,B ,Q,150.00,150.90,140.50,144.80,144.80,149.15,183,7687,1114980.00,
522029,WINDSOR MACH,B ,Q,35.50,36.10,33.30,33.70,33.70,36.60,238,9816,339716.00,
522034,SHANTHI GEAR,B ,Q,95.85,95.85,90.50,91.10,91.10,94.75,452,16483,1526522.00,
522042,SM ENERGY   ,T ,Q,3.30,3.30,3.30,3.30,3.30,3.47,2,15,49.00,
522064,HONDA SIEL  ,T ,Q,1019.80,1044.90,968.85,974.90,998.90,1019.80,361,9295,9259608.00,
522073,HI-TECH GEAR,B ,Q,190.50,191.65,181.00,184.55,184.55,188.80,457,7650,1424447.00,
522074,ELGI EQUIP  ,B ,Q,124.45,124.45,121.80,121.80,121.80,123.60,46,3800,466892.00,
522080,VULCAN ENG. ,T ,Q,22.70,22.70,22.70,22.70,22.70,21.65,33,9615,218260.00,
522085,STONE INDIA ,T ,Q,36.00,36.00,33.85,33.85,33.85,35.60,140,18957,658253.00,
522101,KILBURN ENGG,B ,Q,31.30,32.85,31.30,32.30,32.30,32.50,38,3109,99390.00,
522105,BIRLA PRETEC,B ,Q,3.80,3.85,3.66,3.75,3.75,3.82,106,158071,594341.00,
522108,YUKEN INDIA ,B ,Q,215.00,220.00,209.50,209.60,209.50,215.00,22,1138,244156.00,
522113,TIMKEN (I)  ,B ,Q,362.65,364.70,335.55,341.25,341.25,360.55,5551,93777,32891419.00,
522122,VOITH PAPER ,T ,Q,320.00,334.00,320.00,322.00,322.00,322.90,51,732,239077.00,
522134,ARTSON ENG  ,B ,Q,40.90,42.00,36.10,37.65,37.65,39.45,346,21192,828789.00,
522150,ADITYA FORGE,B ,Q,5.38,5.38,5.38,5.38,5.38,5.13,7,610,3281.00,
522152,SOLITAIR MC ,T ,Q,15.70,15.70,15.70,15.70,15.70,14.99,2,1,15.00,
522163,DIAMONPOWER ,B ,Q,114.25,117.00,107.55,115.75,115.75,114.05,2335,76037,8477477.00,
522165,INDSIL HYD  ,B ,Q,35.15,35.90,35.05,35.25,35.25,35.90,58,3785,133139.00,
522175,SHIVVANI OIL,T ,Q,19.95,19.95,18.15,18.30,18.20,19.10,92,12386,229508.00,
522183,ITL INDUSTRS,B ,Q,28.00,28.00,27.45,27.45,27.45,29.15,6,450,12407.00,
522195,FRONTIER SPR,B ,Q,26.15,26.15,25.50,25.70,25.70,25.40,10,402,10381.00,
522205,PRAJ IND.LTD,B ,Q,65.40,66.35,62.85,63.50,63.50,65.95,2608,185640,11892944.00,
522207,RASANDIK ENG,T ,Q,26.00,26.00,26.00,26.00,26.00,26.00,2,10,260.00,
522209,YOGI SUNGWON,B ,Q,13.15,13.15,12.88,12.88,12.88,12.25,8,41,530.00,
522215,SWISS GLASS ,B ,Q,54.90,54.90,51.10,53.05,53.05,53.65,96,5812,305307.00,
522217,GUJ APOIND  ,B ,Q,131.80,132.65,128.15,129.85,128.15,133.20,168,1627,212721.00,
522229,TANEJA AERO.,T ,Q,40.65,40.65,38.65,38.65,38.65,40.65,77,7525,291469.00,
522233,VHCLINDUS   ,T ,Q,6.66,6.66,6.05,6.28,6.28,6.36,178,29209,180065.00,
522235,MINAL IND   ,T ,Q,2.09,2.09,2.09,2.09,2.09,2.13,2,900,1881.00,
522237,SHIVAGRICO  ,T ,Q,12.62,12.62,12.62,12.62,12.62,12.02,2,5,63.00,
522241,M.M.FORGINGS,B ,Q,228.00,228.35,216.05,222.30,222.50,224.85,455,9109,2014619.00,
522249,MAYUR UNIQ. ,B ,Q,460.75,460.75,440.00,449.70,448.05,463.85,567,4931,2226785.00,
522251,CENLUB INDUS,B ,Q,20.45,20.45,19.00,19.45,19.45,19.60,18,1215,23641.00,
522257,RAJOO ENGIN.,B ,Q,8.58,8.58,8.22,8.42,8.43,8.30,40,2905,24445.00,
522259,KALINDEE RAI,B ,Q,91.60,92.80,87.50,88.00,87.80,91.55,1418,38004,3403122.00,
522261,DOLPHIN OFF.,B ,Q,124.65,126.35,115.00,117.30,117.30,123.60,2907,86483,10360511.00,
522263,JMC PROJECTS,B ,Q,155.60,160.00,150.35,153.40,154.00,156.20,98,2611,404356.00,
522267,VEEJAY LAKSH,T ,Q,53.50,54.80,51.60,51.60,51.60,54.25,12,282,14901.00,
522273,AHMED.STEEL ,T ,Q,31.05,31.60,31.05,31.60,31.60,31.00,17,2152,67893.00,
522275,ALSTOMT&D   ,B ,Q,344.90,344.90,333.85,334.70,334.15,345.20,676,7917,2661879.00,
522281,RAM RAT.WIRE,T ,Q,29.90,29.90,28.90,29.05,28.90,30.40,24,2700,78473.00,
522285,JAY NECO IND,B ,Q,17.50,19.45,17.50,18.40,18.40,18.75,1027,134307,2532148.00,
522287,KALPA.POWER ,B ,Q,171.15,171.15,162.25,163.85,163.85,169.10,808,21514,3589429.00,
522292,CHANDNI TE  ,B ,Q,0.80,0.80,0.80,0.80,0.80,0.77,2,5000,4000.00,
522294,T & I GLOBAL,B ,Q,14.40,15.10,14.40,14.40,14.40,16.00,8,208,3136.00,
522295,CONTROL PRNT,B ,Q,126.00,128.00,121.70,123.35,123.70,126.90,211,13235,1645796.00,
522296,SS FORG ENG.,Z ,Q,1.35,1.40,1.35,1.40,1.40,1.42,16,5200,7030.00,
523007,ANSAL BUILD.,B ,Q,51.00,51.65,48.00,49.40,49.40,49.20,71,4628,230168.00,
523011,WEIZMANN LTD,T ,Q,11.19,11.19,10.61,10.92,10.92,11.16,10,231,2503.00,
523019,B.N.RATHI SE,T ,Q,16.65,16.65,16.65,16.65,16.65,16.00,2,200,3330.00,
523023,SINCLAIR HOT,B ,Q,245.00,248.95,225.00,232.10,232.10,246.60,482,6400,1508622.00,
523025,SAFARI IND. ,B ,Q,740.00,740.00,728.00,728.00,728.00,728.50,24,1005,731668.00,
523116,SANCO TRANS ,B ,Q,250.00,272.00,250.00,261.00,261.00,262.10,32,754,198498.00,
523120,ADOR MULTI. ,B ,Q,12.60,12.60,12.60,12.60,12.60,12.00,5,2188,27568.00,
523127,EIH ASSO.HOT,B ,Q,176.00,176.00,175.00,175.00,175.00,175.00,14,601,105201.00,
523133,BONANZA IND.,T ,Q,53.00,57.70,53.00,57.70,57.70,55.00,40,24250,1385850.00,
523144,MEDI CAPS   ,B ,Q,12.29,12.90,12.08,12.74,12.90,12.71,61,7970,99325.00,
523160,MORGAN CRU  ,T ,Q,410.00,410.00,401.00,405.60,410.00,420.00,36,1035,422847.00,
523200,CLASS.DIAM. ,T ,Q,2.75,2.80,2.75,2.80,2.80,2.81,8,3470,9707.00,
523204,ABAN OFFSHO ,B ,Q,763.00,766.50,730.00,736.90,736.90,760.95,16376,275903,206372135.00,
523207,KOKUYOCMLN  ,B ,Q,50.95,50.95,47.20,49.80,49.80,49.65,1842,136389,6694584.00,
523209,NICCO UCO AL,T ,Q,1.10,1.10,1.10,1.10,1.10,1.15,10,430,473.00,
523221,MCS LTD     ,T ,Q,6.42,7.00,6.42,7.00,7.00,6.75,6,510,3280.00,
523229,BHARAT SEATS,B ,Q,26.20,26.20,23.55,24.55,24.55,25.80,221,21620,540233.00,
523232,CONT.PETRO  ,T ,Q,8.15,8.15,8.15,8.15,8.15,8.07,2,100,815.00,
523236,SHRENUJ & CO,B ,Q,61.05,63.00,61.05,62.55,62.55,62.25,649,76786,4748581.00,
523248,MACHINO PLAS,T ,Q,53.00,53.00,50.70,50.70,50.70,53.35,28,3740,191287.00,
523260,PEARL POLYME,B ,Q,12.00,12.00,12.00,12.00,12.00,12.18,4,500,6000.00,
523261,VENKEY'S (I),B ,Q,540.40,541.00,520.05,523.35,523.00,539.65,152,1040,548568.00,
523269,ADVANI HOTEL,B ,Q,80.30,87.00,76.10,83.55,83.55,81.10,2303,72769,6108952.00,
523277,G.V.FILMS   ,T ,Q,0.63,0.63,0.61,0.61,0.62,0.63,179,41108,25198.00,
523283,SUPER HOUSE ,B ,Q,175.50,175.50,168.00,169.05,169.70,173.10,379,10222,1744105.00,
523289,RAMA VISION ,T ,Q,3.44,3.45,3.43,3.45,3.45,3.60,6,600,2062.00,
523301,TCPL PACK   ,B ,Q,188.00,188.00,174.20,178.10,177.50,180.25,166,6705,1202842.00,
523307,PANASONIC   ,T ,Q,100.50,105.00,95.95,102.20,102.20,100.95,39,3941,395226.00,
523319,BALMER LAWRI,B ,Q,570.00,573.30,550.00,557.45,557.45,567.25,638,7403,4150099.00,
523323,KOVAI MEDI. ,T ,Q,333.55,333.55,312.25,321.40,321.50,317.70,335,21861,7221921.00,
523329,ELDECO HOUS.,B ,Q,268.00,268.00,250.00,250.75,250.00,262.25,22,206,52083.00,
523359,SHARP IND.  ,Z ,Q,9.63,9.63,9.63,9.63,9.63,9.18,21,5805,55902.00,
523363,STERL.HOL.RS,B ,Q,128.35,131.00,128.00,130.40,130.00,131.75,105,21707,2800303.00,
523367,DCMSHRIRAM  ,B ,Q,164.10,164.80,157.05,158.50,158.50,164.95,568,10364,1666282.00,
523369,DCM SHR.IND ,B ,Q,108.55,111.75,102.50,103.80,104.15,111.45,166,12683,1320919.00,
523371,MAWANA SUGAR,T ,Q,14.00,14.25,13.60,13.60,14.25,14.00,14,731,10037.00,
523373,MINI DIAMOND,T ,Q,10.36,10.36,10.36,10.36,10.36,10.90,2,5,51.00,
523385,NILKAMAL L  ,B ,Q,369.00,369.00,351.00,354.00,357.95,366.50,593,7013,2509855.00,
523387,TRITON CORP.,T ,Q,0.47,0.47,0.43,0.43,0.43,0.45,11,3101,1337.00,
523391,NAHAR POLY  ,T ,Q,21.30,22.60,21.30,21.50,21.45,22.20,8,182,3927.00,
523395,3M INDIA LTD,B ,Q,4875.05,4950.00,4800.00,4810.00,4810.00,4904.55,42,146,703435.00,
523398,HITACHI HOME,B ,Q,377.90,377.90,350.10,356.95,356.95,375.10,3245,49465,17854370.00,
523405,JM FINANCIAL,B ,Q,42.20,42.25,40.80,41.35,41.35,42.05,2914,351297,14496872.00,
523411,ADCINDIA    ,B ,Q,167.55,173.70,167.55,170.75,172.00,169.50,41,738,125593.00,
523419,TAMIL.TELE. ,T ,Q,5.26,5.26,5.26,5.26,5.26,5.01,4,225,1183.00,
523445,REL INDL INF,B ,Q,576.00,577.20,555.60,559.35,559.35,575.75,3978,67142,37903651.00,
523449,SHARP INDIA ,T ,Q,68.80,71.35,65.70,69.10,69.10,69.15,633,127166,8548652.00,
523455,TECHTRN.POLY,B ,Q,19.50,19.50,19.00,19.00,19.00,19.35,5,1100,21300.00,
523457,LINDEINDIA  ,B ,Q,363.00,363.00,350.85,351.80,350.85,364.45,213,929,329462.00,
523465,IND.BANK HSG,T ,Q,7.70,7.70,6.99,7.15,7.15,7.35,12,555,4030.00,
523467,JAIMATA GLAS,T ,Q,0.35,0.36,0.35,0.36,0.36,0.35,4,20100,7036.00,
523475,LOTUS CHOC  ,T ,Q,61.60,66.00,61.60,65.85,65.80,63.90,36,759,49922.00,
523477,GUJ.GAS COMP,B ,Q,461.65,461.95,448.90,451.90,451.90,466.20,1465,20398,9255076.00,
523483,PACIFIC IND.,B ,Q,140.00,140.00,135.15,140.00,140.00,144.65,52,826,114123.00,
523519,UNI OFF AUTO,T ,Q,2.37,2.37,2.19,2.19,2.19,2.26,12,1083,2566.00,
523523,RAINBOW PAP.,B ,Q,84.80,84.80,81.50,82.20,81.95,83.90,566,87664,7292163.00,
523537,APM INDUS.  ,B ,Q,28.25,28.75,28.25,28.60,28.60,28.80,55,13857,396655.00,
523539,PRECISION WR,B ,Q,113.60,114.00,106.00,109.75,109.95,116.50,407,5302,585643.00,
523550,KRYPTON IND ,B ,Q,13.50,14.29,13.50,13.66,13.56,14.01,36,1357,18657.00,
523558,NETWORK LTD.,T ,Q,7.50,8.00,7.50,8.00,8.00,7.89,14,1600,12250.00,
523566,MARTIN BURN ,B ,Q,14.59,14.59,13.55,13.56,13.55,13.95,9,300,4129.00,
523574,FRL         ,A ,Q,131.25,131.70,124.95,126.90,126.90,131.90,2903,144536,18405741.00,
523576,FLAWLESS DIA,B ,Q,0.27,0.27,0.27,0.27,0.27,0.28,8,1200,324.00,
523586,IND.TONERS  ,T ,Q,45.00,47.45,44.00,46.25,46.90,46.00,42,4933,226333.00,
523592,JENSON &NICH,B ,Q,2.60,2.65,2.60,2.65,2.65,2.52,30,17540,46096.00,
523598,SHIPP.CORPN ,B ,Q,61.50,61.60,58.40,59.40,59.40,61.50,2774,178969,10709275.00,
523606,SIKA INTER. ,T ,Q,60.45,61.35,60.45,61.35,61.35,58.45,20,2280,138978.00,
523610,ITI LTD.    ,B ,Q,33.25,33.45,30.70,31.40,31.40,33.35,1291,100871,3195227.00,
523618,DREDGING COR,B ,Q,451.25,462.75,437.00,444.40,444.40,462.10,2126,22869,10248618.00,
523628,PODDARDEV   ,B ,Q,162.00,162.10,162.00,162.10,162.10,166.50,4,45,7292.00,XD
523630,NATIONAL FER,B ,Q,36.85,36.90,34.55,35.25,35.15,36.60,1358,123947,4397545.00,
523638,IP RINGS LTD,B ,Q,54.00,57.85,54.00,54.80,54.80,55.35,48,1279,71290.00,
523642,PI INDUS.LTD,B ,Q,399.80,434.50,387.05,396.60,396.60,380.15,6889,91754,37091244.00,
523648,PLASTIBLEND ,B ,Q,219.00,219.50,206.20,211.15,211.15,213.90,522,5180,1092960.00,
523658,RISHIROOP RU,B ,Q,10.00,10.00,9.60,9.60,9.60,10.00,12,1310,12745.00,
523660,WATERBASE   ,T ,Q,33.35,33.35,30.25,31.35,31.70,31.80,787,206583,6534174.00,
523670,NOIDA MEDI  ,B ,Q,9.10,9.60,9.10,9.60,9.60,9.26,25,2265,21162.00,
523672,FLEX FOODS  ,B ,Q,47.75,48.55,46.70,47.25,47.25,47.00,274,13213,631062.00,
523676,GOLKUNDA DIA,T ,Q,15.30,15.30,15.20,15.20,15.20,16.00,6,600,9155.00,
523694,APCOTEX IND ,B ,Q,193.90,193.90,182.00,183.95,183.95,185.45,240,3425,634227.00,
523696,FORTIS MLR  ,B ,Q,38.50,39.70,37.00,37.45,37.95,38.55,132,5007,190562.00,
523704,MASTEK LTD  ,B ,Q,197.15,197.15,187.00,188.55,188.55,197.40,2795,57099,10828678.00,
523708,EIMCO ELECON,T ,Q,364.00,364.00,340.10,356.00,356.00,358.00,49,1163,400775.00,XD
523710,SAYAJI HOTEL,T ,Q,134.00,134.00,134.00,134.00,134.00,128.00,2,1,134.00,
523716,ASHIANA HOU ,B ,Q,163.00,187.00,163.00,170.55,170.55,159.80,5072,93450,16152806.00,
523724,VIJAY SHA.BU,B ,Q,14.15,14.60,13.90,13.95,13.95,14.35,112,6918,97439.00,
523728,SIDDHARTH TB,T ,Q,6.85,6.85,6.24,6.25,6.83,6.56,40,1258,7947.00,
523732,ECO BOARD IN,T ,Q,4.40,4.40,4.38,4.38,4.38,4.60,4,1000,4382.00,
523736,DPTL        ,B ,Q,156.60,156.60,149.25,151.80,151.80,154.40,794,13793,2092005.00,
523752,IO SYSTEM   ,B ,Q,3.15,3.15,3.15,3.15,3.15,3.00,3,100,315.00,
523754,EPC INDUS.  ,T ,Q,203.70,204.70,190.00,193.70,194.95,199.40,365,20576,3974653.00,
523756,SREIINFRA   ,B ,Q,48.30,48.50,45.65,46.30,46.30,48.30,2608,291779,13647807.00,
523768,GUJ.BOROSIL ,B ,Q,23.65,23.70,22.20,22.40,22.40,22.60,291,73520,1666021.00,
523790,SHUKRA JEW  ,T ,Q,4.81,4.81,4.50,4.81,4.81,4.59,13,3500,16556.00,
523792,MAZDA LTD   ,B ,Q,182.50,192.95,182.50,184.30,186.00,187.50,107,1941,363098.00,
523796,VICEROY HOTE,B ,Q,21.10,21.40,20.05,20.35,20.35,21.30,680,48807,999633.00,
523810,DIVINE      ,B ,Q,2.07,2.07,2.07,2.07,2.07,1.98,29,12044,24931.00,
523820,NEOCORP INTE,T ,Q,15.30,16.20,15.30,15.90,15.70,15.65,120,56286,894133.00,
523828,MENON BEAR. ,B ,Q,81.50,83.80,78.55,79.75,80.00,81.25,130,6933,566544.00,
523832,MUKAT PIPES ,T ,Q,2.66,2.66,2.66,2.66,2.66,2.80,4,180,478.00,
523836,GUJ.RAFFIA  ,T ,Q,6.62,6.62,6.60,6.61,6.60,6.90,6,200,1322.00,
523838,SIMPLX INFRA,B ,Q,310.00,310.00,297.65,301.70,301.70,307.25,313,4506,1357121.00,
523840,INN.TECH.PAC,T ,Q,63.50,63.50,59.75,61.85,60.70,62.85,131,15956,975218.00,
523842,SUPER TANNER,B ,Q,2.81,2.82,2.70,2.71,2.82,2.81,30,9551,26257.00,
523844,INVICTA MED ,T ,Q,5.62,6.19,5.62,5.65,5.65,5.91,24,28161,158275.00,
523850,AXTEL INDUS.,T ,Q,9.40,9.40,9.40,9.40,9.40,9.22,3,295,2773.00,
523856,TORR CABS   ,B ,Q,125.00,125.10,121.05,122.55,122.65,125.60,77,1633,199988.00,
523872,MAGNA IND.  ,T ,Q,2.44,2.44,2.44,2.44,2.44,2.48,12,4700,11468.00,
523874,PRECI CONTNR,T ,Q,0.78,0.78,0.78,0.78,0.78,0.77,16,17012,13269.00,
523890,DS.KULKARNI ,B ,Q,69.25,69.60,68.00,68.05,68.05,69.95,121,5155,352322.00,
524000,MAGMA FIN   ,B ,Q,102.70,102.70,96.95,98.50,98.50,103.20,808,24524,2418392.00,
524013,HIND.FLUROCA,B ,Q,6.61,6.61,6.61,6.61,6.61,6.30,2,3,19.00,
524019,HYDRO S & S ,B ,Q,56.00,56.00,56.00,56.00,56.00,54.70,10,5,280.00,
524031,PATIDAR     ,B ,Q,24.55,24.55,24.55,24.55,24.55,25.05,8,323,7929.00,
524037,RAMA PHOSPH ,B ,Q,39.60,39.60,38.30,38.75,38.75,39.25,68,4376,170539.00,
524051,POLYPLEX    ,B ,Q,225.90,230.00,212.05,215.05,214.00,225.35,2047,41058,9066430.00,
524075,ALBERT DAVID,B ,Q,180.00,182.40,172.00,175.00,175.00,178.50,318,10568,1868668.00,
524080,HAR.LEATHER ,T ,Q,22.35,22.35,21.00,22.00,22.00,21.30,10,7602,163019.00,
524084,MONSANTO (I),B ,Q,2057.85,2070.00,1982.00,1990.00,1990.00,2058.00,2544,8743,17594562.00,
524091,ACRYCIL LTD.,B ,Q,405.95,405.95,375.00,376.95,375.00,394.90,159,2313,877934.00,
524109,KABRA EXTR  ,B ,Q,71.90,72.50,65.75,67.20,67.20,68.95,2570,134251,9294476.00,
524129,VINYL CHEM  ,B ,Q,28.60,29.50,27.60,28.10,28.50,28.15,110,10691,304410.00,
524136,PEE CEE COSM,B ,Q,51.60,51.60,51.00,51.30,51.60,49.15,34,2388,123099.00,
524138,MAHIN COMP  ,B ,Q,124.15,129.20,123.60,125.90,125.90,128.55,38,1427,177732.00,
524164,IOL CHEM PH ,T ,Q,45.00,47.00,43.70,46.55,47.00,46.00,98,33981,1492110.00,
524174,KESAR PETRO ,T ,Q,11.36,11.36,11.36,11.36,11.36,11.14,6,37,420.00,
524200,VINATI ORG. ,B ,Q,382.70,384.90,352.40,357.95,359.90,380.15,691,13221,4773993.00,
524202,LACTOSE(I)  ,T ,Q,15.40,15.40,14.00,15.40,15.40,14.70,35,3572,54092.00,
524204,TEESTA AGRO ,T ,Q,11.80,11.83,10.71,11.82,11.82,11.27,12,1047,11436.00,
524208,AARTI INDUST,B ,Q,230.00,230.00,216.00,218.35,218.25,227.70,1138,26840,5932503.00,
524210,PENTOKEY ORG,T ,Q,11.62,11.62,11.62,11.62,11.62,11.07,13,309,3590.00,
524212,WANBURY LTD ,T ,Q,27.10,27.15,26.25,26.45,26.25,27.10,61,9355,248520.00,
524218,RESONANCE   ,B ,Q,16.69,16.69,14.00,14.13,14.00,14.49,74,4861,75290.00,
524226,GUJ AMB EXP ,B ,Q,53.25,53.95,50.40,51.00,51.00,52.20,793,43898,2289146.00,
524230,RASHTR.CHEM.,B ,Q,53.95,54.10,51.10,51.80,51.80,53.65,4244,397218,20775390.00,
524232,MAHA.POLYBUT,B ,Q,4.32,4.32,4.32,4.32,4.32,4.53,6,250,1080.00,
524270,MAGNA COL   ,T ,Q,1.54,1.54,1.54,1.54,1.54,1.47,2,200,308.00,
524276,DUJOD PAP CH,T ,Q,10.01,11.00,10.01,10.95,10.95,10.50,14,1394,15200.00,
524280,KOPRAN LTD. ,B ,Q,54.85,56.60,51.60,53.70,53.70,54.10,8070,635291,34689066.00,
524288,AIMCO PESTI.,T ,Q,20.60,22.65,20.60,22.60,22.60,21.60,106,12735,282909.00,
524322,KABRA DRUGS ,T ,Q,10.99,11.55,10.45,11.23,11.55,11.00,61,24685,265123.00,
524330,JAYANT AGRO ,B ,Q,133.00,133.00,121.15,125.85,125.85,129.35,143,4042,497163.00,
524332,BHATINDA CH.,T ,Q,38.60,38.75,38.60,38.60,38.60,38.00,11,600,23190.00,
524336,SH.HARI CHEM,B ,Q,94.90,94.90,94.90,94.90,94.90,93.05,50,2777,263537.00,
524342,INDOBORAXC  ,B ,Q,144.00,144.00,139.60,143.25,143.25,144.65,58,1466,208055.00,
524348,AARTI DRUGS ,B ,Q,630.00,632.70,610.00,614.40,616.00,623.40,371,3134,1930120.00,
524370,BODAL CHEM  ,B ,Q,61.15,61.15,56.50,60.05,60.05,58.25,4048,720977,43399647.00,
524372,ORCHID CHEM ,B ,Q,77.05,78.50,74.20,74.80,74.80,77.65,5019,362596,27616779.00,
524388,CRAZY INFOTE,T ,Q,0.42,0.42,0.42,0.42,0.42,0.41,6,2024,850.00,
524394,VIMTA LABS  ,B ,Q,101.75,102.00,95.20,98.00,98.00,101.45,700,23713,2334397.00,
524396,BIOFIL CHEM ,T ,Q,3.30,3.32,3.02,3.32,3.32,3.17,15,4810,15884.00,
524400,ISHITA DRUGS,T ,Q,13.10,13.46,12.61,13.22,13.22,13.25,25,2526,32669.00,
524404,MARKSANS    ,B ,Q,33.25,34.75,32.75,33.80,33.80,33.15,6221,1402318,47252515.00,
524408,UNIV.STARCH ,T ,Q,31.05,31.05,29.85,30.00,29.85,30.45,16,320,9699.00,
524412,AAREY DRUGS ,B ,Q,15.03,15.65,14.20,14.26,14.26,15.44,153,15587,229782.00,
524444,KAVITIND    ,T ,Q,7.37,7.37,7.37,7.37,7.37,7.75,4,320,2358.00,
524446,SABERO ORG. ,B ,Q,148.40,148.40,142.50,142.50,142.55,146.65,132,2014,291987.00,
524448,AHLCON PAREN,B ,Q,499.00,507.75,496.00,507.75,507.75,501.00,34,4770,2382538.00,
524470,SYNCOM FORM.,T ,Q,5.01,5.01,4.77,5.00,5.00,5.00,95,92365,451958.00,
524480,RIDHI SIDHI ,B ,Q,409.65,413.50,408.00,409.10,409.00,409.10,353,14992,6148551.00,
524488,SVC SUPERCHE,T ,Q,1.19,1.19,1.18,1.18,1.18,1.21,18,5000,5910.00,
524494,IPCA LAB LTD,A ,Q,731.00,754.00,712.30,719.85,719.85,727.65,15285,192843,141374086.00,
524500,KILITCH DRUG,B ,Q,23.40,23.50,23.40,23.50,23.50,24.00,27,545,12783.00,
524506,CORAL LAB.  ,T ,Q,103.00,103.00,101.00,101.00,101.00,98.55,8,61,6163.00,
524518,KREBS BIOCHM,B ,Q,31.00,31.20,29.00,29.20,29.20,29.75,42,5815,180108.00,
524520,KMC SHIL    ,T ,Q,2.88,2.88,2.88,2.88,2.88,2.88,4,338,973.00,
524522,LAFFANS PETR,B ,Q,8.65,8.65,8.00,8.01,8.01,8.47,68,5059,42306.00,
524540,SECUND.HEALT,T ,Q,10.00,10.00,9.41,9.95,10.00,9.90,86,317993,3173371.00,
524542,SUKJIT STRCH,B ,Q,262.00,262.00,255.20,260.00,260.00,260.10,33,8846,2300840.00,
524552,SHASUNPHAR  ,B ,Q,164.15,166.90,160.05,163.10,163.10,163.50,2399,109050,17784437.00,
524558,NEULAND LAB.,B ,Q,362.00,362.00,351.15,352.85,352.00,363.05,160,1859,661422.00,
524564,GAYATRI BIO ,B ,Q,7.16,7.51,6.82,7.03,7.16,7.16,55,19828,139340.00,
524570,PODDAR PIGM.,B ,Q,106.00,107.00,99.00,100.85,100.85,104.00,235,13977,1412280.00,
524576,VIVID IND   ,T ,Q,10.36,10.57,10.36,10.36,10.36,10.57,9,3084,31951.00,
